OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu01459,0,0,0,5.5e-05,0,5.3e-05,1e-06,0.000352875,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Mitsuokella(65),
Otu01569,5.5e-05,0,5.5e-05,0,0,0,1e-06,0.000352875,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01213,5.2e-05,0,5.2e-05,0,0,0,2e-06,0.000664235294117647,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00895,6e-06,0,6e-06,7.4e-05,0,3.3e-05,3e-06,0.0008469,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu01237,4.9e-05,0,2.7e-05,0,0,0,3e-06,0.0008469,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Clostridium_XVIII(100),
Otu01432,4.9e-05,0,3e-05,0,0,0,3e-06,0.0008469,Bacteria(100),Chlamydiae(100),Chlamydiia(100),Chlamydiales(100),Chlamydiaceae(100),Chlamydophila(100),
Otu01139,6e-06,0,4e-06,6.8e-05,0,4.8e-05,5e-06,0.00128318181818182,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu01749,0,0,0,5e-05,0,1.9e-05,5e-06,0.00128318181818182,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01558,9e-06,0,6e-06,7.6e-05,0,7.4e-05,7e-06,0.00171834782608696,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Olsenella(100),
Otu01652,7.2e-05,0,5.9e-05,8e-06,0,6e-06,9e-06,0.00211725,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(99),
Otu01026,6.3e-05,0,5.2e-05,5e-06,0,5e-06,1.1e-05,0.00238869230769231,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Enterobacteriales(100),Enterobacteriaceae(100),Enterobacteriaceae_unclassified(100),
Otu01732,5.5e-05,0,5.5e-05,3e-06,0,3e-06,1.1e-05,0.00238869230769231,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(98),Proteobacteria_unclassified(98),Proteobacteria_unclassified(98),Proteobacteria_unclassified(98),
Otu01171,8.1e-05,0,5.8e-05,1.3e-05,0,6e-06,1.3e-05,0.00271844444444444,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(99),Clostridiales_unclassified(99),Clostridiales_unclassified(99),
Otu00559,4.3e-05,0,4.3e-05,0,0,0,1.5e-05,0.002823,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01003,4.3e-05,0,3.1e-05,0,0,0,1.5e-05,0.002823,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu01883,4.3e-05,0,4.3e-05,0,0,0,1.5e-05,0.002823,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonas(100),
Otu00460,3e-06,0,3e-06,5.5e-05,0,5.5e-05,1.6e-05,0.00291406451612903,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Peptostreptococcaceae(100),Clostridium_XI(100),
Otu02633,5.2e-05,0,3.2e-05,3e-06,0,3e-06,2.1e-05,0.0037051875,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01447,6e-06,0,4e-06,6e-05,0,4e-05,2.9e-05,0.00496163636363636,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu01774,9e-06,0,5e-06,6.8e-05,0,5.3e-05,4e-05,0.00645257142857143,Bacteria(100),Proteobacteria(82),Alphaproteobacteria(80),Alphaproteobacteria_unclassified(80),Alphaproteobacteria_unclassified(80),Alphaproteobacteria_unclassified(80),
Otu02335,0,0,0,4.2e-05,0,4.2e-05,3.9e-05,0.00645257142857143,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu01526,6e-06,0,4e-06,5.8e-05,0,2e-05,5.1e-05,0.0079985,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu01532,3e-06,0,3e-06,5e-05,0,3.9e-05,5.4e-05,0.00824010810810811,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01641,0,0,0,3.9e-05,0,2e-05,7.5e-05,0.0108576923076923,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01674,7.2e-05,0,6.1e-05,1.3e-05,0,8e-06,7.4e-05,0.0108576923076923,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01181,3e-06,0,3e-06,4.7e-05,0,4.5e-05,9.9e-05,0.01397385,Bacteria(100),Firmicutes(98),Firmicutes_unclassified(98),Firmicutes_unclassified(98),Firmicutes_unclassified(98),Firmicutes_unclassified(98),
Otu01179,8.1e-05,0,6e-05,1.8e-05,0,1.1e-05,0.000125,0.0168035714285714,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01290,8.1e-05,0,5.1e-05,1.8e-05,0,1e-05,0.000125,0.0168035714285714,Bacteria(100),Bacteroidetes(100),Bacteroidia(90),Bacteroidales(90),Bacteroidales_unclassified(90),Bacteroidales_unclassified(90),
Otu00483,1.2e-05,0,9e-06,6.8e-05,0,4.8e-05,0.000142,0.0186449302325581,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Coprococcus(100),
Otu02186,0,0,0,3.7e-05,0,3.2e-05,0.000146,0.0187344545454545,Bacteria(100),Proteobacteria(96),Alphaproteobacteria(94),Alphaproteobacteria_unclassified(94),Alphaproteobacteria_unclassified(94),Alphaproteobacteria_unclassified(94),
Otu01311,2e-05,0,1e-05,8.4e-05,0,3.4e-05,0.000157,0.0196982666666667,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01282,6e-06,0,6e-06,5.3e-05,0,3e-05,0.000163,0.0200064782608696,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01114,9e-06,0,6e-06,6e-05,0,3.3e-05,0.00022,0.026428085106383,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01101,6.6e-05,0,5.2e-05,1.3e-05,0,9e-06,0.000226,0.02658325,Bacteria(100),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),
Otu01651,4.9e-05,0,4.3e-05,5e-06,0,4e-06,0.000259,0.0298431428571429,Bacteria(100),Proteobacteria(100),Epsilonproteobacteria(100),Campylobacterales(100),Helicobacteraceae(100),Helicobacter(100),
Otu01530,0,0,0,3.4e-05,0,2.9e-05,0.000285,0.0303211111111111,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01610,0,0,0,3.4e-05,0,3.4e-05,0.000285,0.0303211111111111,Bacteria(100),Proteobacteria(100),Deltaproteobacteria(100),Desulfovibrionales(100),Desulfovibrionaceae(100),Bilophila(100),
Otu01698,0,0,0,3.4e-05,0,1.5e-05,0.000285,0.0303211111111111,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01893,3.2e-05,0,1.7e-05,0,0,0,0.00029,0.0303211111111111,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Anaerorhabdus(100),
Otu02439,0,0,0,3.4e-05,0,1.6e-05,0.000285,0.0303211111111111,Bacteria(100),Firmicutes(98),Clostridia(98),Clostridiales(94),Clostridiales_unclassified(94),Clostridiales_unclassified(94),
Otu01040,3e-06,0,3e-06,4.2e-05,0,2e-05,0.000338,0.0334797894736842,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(99),
Otu01080,3e-06,0,3e-06,4.2e-05,0,1.9e-05,0.000338,0.0334797894736842,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01635,3e-06,0,3e-06,4.2e-05,0,4.2e-05,0.000338,0.0334797894736842,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01247,6.9e-05,0,5.5e-05,1.6e-05,0,8e-06,0.000375,0.035885593220339,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01599,9e-06,0,5e-06,5.5e-05,0,4.5e-05,0.000372,0.035885593220339,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00690,2e-05,0,1.7e-05,7.9e-05,0,5.6e-05,0.000406,0.0381336393442623,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01418,1.2e-05,0,7e-06,6.3e-05,0,4.3e-05,0.000412,0.0381336393442623,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu01514,4.6e-05,0,1.9e-05,5e-06,0,4e-06,0.000483,0.0439841612903226,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01243,0,0,0,3.2e-05,0,2e-05,0.000558,0.0477343636363636,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01619,0,0,0,3.2e-05,0,1.9e-05,0.000558,0.0477343636363636,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(60),Proteobacteria_unclassified(60),Proteobacteria_unclassified(60),Proteobacteria_unclassified(60),
Otu01881,0,0,0,3.2e-05,0,2.4e-05,0.000558,0.0477343636363636,Bacteria(100),Elusimicrobia(100),Elusimicrobia(100),Elusimicrobiales(100),Elusimicrobiaceae(100),Elusimicrobium(100),
Otu02175,0,0,0,3.2e-05,0,3.2e-05,0.000558,0.0477343636363636,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),
Otu00937,2.3e-05,0,1.2e-05,8.2e-05,0,3.5e-05,0.000608,0.0505649117647059,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01854,2.9e-05,0,2.1e-05,0,0,0,0.000609,0.0505649117647059,Bacteria(100),Firmicutes(100),Clostridia(97),Clostridiales(97),Clostridiales_unclassified(97),Clostridiales_unclassified(97),
Otu01878,3.7e-05,0,2e-05,3e-06,0,3e-06,0.00063,0.0515504347826087,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01188,8.1e-05,0,4.4e-05,2.4e-05,0,2.1e-05,0.000768,0.0619446857142857,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00664,2e-05,0,1.1e-05,7.4e-05,0,4e-05,0.001028,0.0753777662337662,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00732,0.00017,1e-06,0.000141,0,0,0,0.000999,0.0753777662337662,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00915,0.000193,0,0.000115,0,0,0,0.000999,0.0753777662337662,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Anaerorhabdus(100),
Otu00973,2e-05,0,8e-06,7.4e-05,0,2.9e-05,0.001028,0.0753777662337662,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Parabacteroides(100),
Otu01087,2e-05,0,1.5e-05,7.4e-05,0,6e-05,0.001028,0.0753777662337662,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01576,8.9e-05,0,8.9e-05,0,0,0,0.000999,0.0753777662337662,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu01734,0,0,0,8.9e-05,0,8.9e-05,0.000999,0.0753777662337662,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01622,0,0,0,2.9e-05,0,1.4e-05,0.001092,0.079044,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00951,2.6e-05,0,2.6e-05,0,0,0,0.001276,0.0867987469879518,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonas(100),
Otu01790,2.6e-05,0,2.6e-05,0,0,0,0.001276,0.0867987469879518,Bacteria(100),Firmicutes(100),Clostridia(99),Clostridiales(99),Clostridiales_unclassified(99),Clostridiales_unclassified(99),
Otu01855,2.6e-05,0,1.3e-05,0,0,0,0.001276,0.0867987469879518,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Actinomycetales(100),Corynebacteriaceae(100),Corynebacterium(100),
Otu02035,2.6e-05,0,1.1e-05,0,0,0,0.001276,0.0867987469879518,Bacteria(100),Bacteria_unclassified(94),Bacteria_unclassified(94),Bacteria_unclassified(94),Bacteria_unclassified(94),Bacteria_unclassified(94),
Otu02301,2.6e-05,0,2.3e-05,0,0,0,0.001276,0.0867987469879518,Bacteria(100),Proteobacteria(100),Alphaproteobacteria(99),Alphaproteobacteria_unclassified(99),Alphaproteobacteria_unclassified(99),Alphaproteobacteria_unclassified(99),
Otu00934,6e-06,0,4e-06,4.2e-05,0,1.9e-05,0.001576,0.104683482352941,Bacteria(100),Bacteroidetes(100),Bacteroidia(58),Bacteroidales(58),Bacteroidales_unclassified(58),Bacteroidales_unclassified(58),
Otu01769,6e-06,0,4e-06,4.2e-05,0,3e-05,0.001576,0.104683482352941,Bacteria(100),Firmicutes(96),Firmicutes_unclassified(79),Firmicutes_unclassified(79),Firmicutes_unclassified(79),Firmicutes_unclassified(79),
Otu00833,2e-05,0,1.3e-05,7.1e-05,0,3.6e-05,0.001623,0.106551837209302,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Gammaproteobacteria_unclassified(100),Gammaproteobacteria_unclassified(100),Gammaproteobacteria_unclassified(100),
Otu01154,1.4e-05,0,7e-06,6e-05,0,2.1e-05,0.001879,0.121389,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01293,4.6e-05,0,4.3e-05,8e-06,0,8e-06,0.001892,0.121389,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00237,0.000384,0,0.000112,0.001709,6e-06,0.000403,0.001998,0.126749528089888,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01137,3e-06,0,3e-06,3.4e-05,0,2.7e-05,0.002095,0.127186774193548,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01385,3e-06,0,3e-06,3.4e-05,0,1.7e-05,0.002095,0.127186774193548,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcus(100),
Otu01780,3e-06,0,3e-06,3.4e-05,0,2.9e-05,0.002095,0.127186774193548,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02154,3e-06,0,3e-06,3.4e-05,0,2.7e-05,0.002095,0.127186774193548,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu02817,0,0,0,2.6e-05,0,2.6e-05,0.002142,0.128656723404255,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(100),Streptococcus(100),
Otu01527,3.2e-05,0,1.2e-05,3e-06,0,3e-06,0.00238,0.138530721649485,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01617,3.2e-05,0,1.6e-05,3e-06,0,3e-06,0.00238,0.138530721649485,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu02241,3.2e-05,0,1.9e-05,3e-06,0,3e-06,0.00238,0.138530721649485,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00025,0.008015,9.8e-05,0.001776,0.002464,1.9e-05,0.000751,0.002997,0.172663897959184,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu01228,4.3e-05,0,3e-05,8e-06,0,6e-06,0.00333,0.189910909090909,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Erysipelotrichaceae_unclassified(100),
Otu01110,3e-06,0,3e-06,3.2e-05,0,1.9e-05,0.003828,0.205837028571429,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(97),Prevotella(97),
Otu01560,3e-06,0,3e-06,3.2e-05,0,2.2e-05,0.003828,0.205837028571429,Bacteria(100),Bacteroidetes(100),Bacteroidia(89),Bacteroidales(89),Bacteroidales_unclassified(89),Bacteroidales_unclassified(89),
Otu01601,3e-06,0,3e-06,3.2e-05,0,1.6e-05,0.003828,0.205837028571429,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(91),
Otu02159,3e-06,0,3e-06,3.2e-05,0,1.4e-05,0.003828,0.205837028571429,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu02196,3e-06,0,3e-06,3.2e-05,0,2.7e-05,0.003828,0.205837028571429,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02384,3e-06,0,3e-06,3.2e-05,0,1.8e-05,0.003828,0.205837028571429,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00657,0.000133,0,2.8e-05,5e-05,0,1.6e-05,0.003996,0.212843547169811,Bacteria(100),Chloroflexi(99),Anaerolineae(90),Anaerolineales(90),Anaerolineaceae(90),Anaerolineaceae_unclassified(90),
Otu01577,0,0,0,2.4e-05,0,1e-05,0.004208,0.215985163636364,Bacteria(100),Verrucomicrobia(100),Opitutae(100),Puniceicoccales(100),Puniceicoccaceae(100),Cerasicoccus(97),
Otu01894,0,0,0,2.4e-05,0,1.7e-05,0.004208,0.215985163636364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu02479,0,0,0,2.4e-05,0,1.5e-05,0.004208,0.215985163636364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu02809,0,0,0,2.4e-05,0,2.4e-05,0.004208,0.215985163636364,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00916,8.4e-05,0,2.9e-05,3.2e-05,0,1.1e-05,0.004297,0.218566324324324,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Veillonellaceae_unclassified(100),
Otu00888,3.5e-05,0,1.3e-05,8.7e-05,0,3.5e-05,0.004485,0.22559452173913,Bacteria(100),Proteobacteria(100),Epsilonproteobacteria(100),Campylobacterales(100),Helicobacteraceae(100),Helicobacter(100),
Otu01034,2.9e-05,0,1.8e-05,3e-06,0,3e-06,0.004595,0.22559452173913,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02048,2.9e-05,0,2.9e-05,3e-06,0,3e-06,0.004595,0.22559452173913,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Faecalicoccus(100),
Otu02319,2.9e-05,0,1.3e-05,3e-06,0,3e-06,0.004595,0.22559452173913,Bacteria(100),Firmicutes(100),Clostridia(99),Clostridiales(99),Clostridiales_unclassified(99),Clostridiales_unclassified(99),
Otu00580,2.6e-05,0,1.3e-05,7.4e-05,0,3.6e-05,0.004683,0.227932913793103,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Acidaminococcaceae(100),Succiniclasticum(100),
Otu01792,6e-06,0,4e-06,3.7e-05,0,2.1e-05,0.004789,0.231099948717949,Bacteria(100),Bacteria_unclassified(94),Bacteria_unclassified(94),Bacteria_unclassified(94),Bacteria_unclassified(94),Bacteria_unclassified(94),
Otu01208,1.4e-05,0,7e-06,5.5e-05,0,2.6e-05,0.004917,0.235265949152542,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00206,0.000185,0,7.4e-05,0.000755,1e-06,0.000187,0.004995,0.236989663865546,Bacteria(100),Verrucomicrobia(100),Verrucomicrobiae(100),Verrucomicrobiales(100),Verrucomicrobiaceae(100),Akkermansia(100),
Otu01672,9e-06,0,5e-06,4.2e-05,0,2e-05,0.005193,0.24433065,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(93),Clostridiales_unclassified(93),
Otu00799,2.3e-05,0,1.5e-05,6.8e-05,0,3.7e-05,0.005369,0.250523752066116,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(99),
Otu00795,2e-05,0,1e-05,0,0,0,0.005612,0.251471047619048,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonas(100),
