OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu01477,8e-06,0,7e-06,6.6e-05,0,4.6e-05,0,0,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01487,0,0,0,4.7e-05,0,2.4e-05,0,0,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu01520,8e-06,0,5e-06,7e-05,0,6.6e-05,0,0,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcus(100),
Otu01561,0,0,0,6.4e-05,0,3.8e-05,0,0,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01627,0,0,0,5.1e-05,0,5.1e-05,0,0,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu01682,1.1e-05,0,6e-06,7.7e-05,0,6.6e-05,0,0,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Xanthomonadales(100),Xanthomonadaceae(100),Stenotrophomonas(100),
Otu01691,7.2e-05,0,7.2e-05,0,0,0,0,0,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(98),
Otu01714,8.3e-05,0,8e-05,0,0,0,0,0,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01933,2e-06,0,2e-06,4.5e-05,0,2.2e-05,0,0,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu01975,0,0,0,6e-05,0,5.7e-05,0,0,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02067,0,0,0,4.9e-05,0,4.7e-05,0,0,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(98),Ruminococcaceae_unclassified(98),
Otu02198,4.9e-05,0,4.9e-05,0,0,0,0,0,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02707,5e-05,0,5e-05,0,0,0,0,0,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu02942,4.6e-05,0,4.6e-05,0,0,0,0,0,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00808,7.5e-05,0,3.4e-05,1.3e-05,0,7e-06,1e-06,0.000210388888888889,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Acetivibrio(100),
Otu00844,2e-06,0,2e-06,4e-05,0,3.4e-05,1e-06,0.000210388888888889,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(99),
Otu00958,1.5e-05,0,9e-06,7.7e-05,0,5.2e-05,1e-06,0.000210388888888889,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu01042,2e-05,0,1.2e-05,8.7e-05,0,4.7e-05,1e-06,0.000210388888888889,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Actinomycetales(100),Actinomycetaceae(100),Mobiluncus(100),
Otu01299,8e-06,0,8e-06,6e-05,0,3.4e-05,1e-06,0.000210388888888889,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01375,1.5e-05,0,7e-06,7.7e-05,0,5.4e-05,1e-06,0.000210388888888889,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(100),
Otu02694,4.7e-05,0,4.7e-05,2e-06,0,2e-06,1e-06,0.000210388888888889,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu02872,4.1e-05,0,4.1e-05,0,0,0,1e-06,0.000210388888888889,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Roseburia(100),
Otu00874,7e-06,0,7e-06,5.5e-05,0,2.1e-05,2e-06,0.000360666666666667,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00969,1.5e-05,0,1e-05,7.5e-05,0,3.1e-05,2e-06,0.000360666666666667,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01087,1.3e-05,0,5e-06,7e-05,0,4.8e-05,2e-06,0.000360666666666667,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01256,1.3e-05,0,7e-06,7e-05,0,3.3e-05,2e-06,0.000360666666666667,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(99),Bacteroidetes_unclassified(99),Bacteroidetes_unclassified(99),Bacteroidetes_unclassified(99),
Otu01333,8.6e-05,0,6.6e-05,1.9e-05,0,1.2e-05,2e-06,0.000360666666666667,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(55),
Otu02688,0,0,0,3.4e-05,0,3.4e-05,2e-06,0.000360666666666667,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01165,1.8e-05,0,9e-06,7.9e-05,0,3.5e-05,3e-06,0.000516409090909091,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(99),Prevotella(99),
Otu01696,5e-06,0,4e-06,4.9e-05,0,2.4e-05,3e-06,0.000516409090909091,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(98),
Otu00627,7e-06,0,4e-06,5.3e-05,0,3.7e-05,4e-06,0.000644595744680851,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu02258,0,0,0,3.2e-05,0,3.2e-05,4e-06,0.000644595744680851,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu02617,3.7e-05,0,3.1e-05,0,0,0,4e-06,0.000644595744680851,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(98),
Otu01932,5e-06,0,4e-06,4.7e-05,0,3.3e-05,5e-06,0.000788958333333333,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01233,5.4e-05,0,1.8e-05,6e-06,0,4e-06,6e-06,0.000891058823529412,Bacteria(100),Elusimicrobia(100),Elusimicrobia(100),Elusimicrobiales(100),Elusimicrobiaceae(100),Elusimicrobium(100),
Otu01257,4.9e-05,0,3.3e-05,4e-06,0,4e-06,6e-06,0.000891058823529412,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Enterococcaceae(100),Enterococcus(100),
Otu01638,4.9e-05,0,4.1e-05,4e-06,0,4e-06,6e-06,0.000891058823529412,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu01425,5.9e-05,0,5.9e-05,9e-06,0,7e-06,7e-06,0.00101957692307692,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01429,1.8e-05,0,8e-06,7.5e-05,0,4.2e-05,8e-06,0.00114324528301887,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01360,6.2e-05,0,6.2e-05,1.1e-05,0,8e-06,9e-06,0.00126233333333333,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01596,5e-06,0,3e-06,4.5e-05,0,1.6e-05,1.1e-05,0.0015148,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Actinomycetales(100),Micrococcaceae(100),Rothia(100),
Otu00894,5.7e-05,0,2e-05,9e-06,0,5e-06,1.2e-05,0.001623,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01934,3.3e-05,0,3.3e-05,0,0,0,1.3e-05,0.00166884745762712,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu02126,3.3e-05,0,3.3e-05,0,0,0,1.3e-05,0.00166884745762712,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(100),
Otu03234,3.3e-05,0,3.3e-05,0,0,0,1.3e-05,0.00166884745762712,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01235,7e-06,0,4e-06,4.9e-05,0,2.4e-05,1.4e-05,0.00176726666666667,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01907,2e-06,0,2e-06,3.4e-05,0,2.8e-05,1.5e-05,0.00186245901639344,Bacteria(100),Proteobacteria(100),Alphaproteobacteria(100),Alphaproteobacteria_unclassified(100),Alphaproteobacteria_unclassified(100),Alphaproteobacteria_unclassified(100),
Otu01127,3e-06,0,3e-06,4e-05,0,3.8e-05,1.6e-05,0.00195458064516129,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(98),Prevotella(98),
Otu01506,8e-06,0,7e-06,5.1e-05,0,2.6e-05,1.7e-05,0.00204377777777778,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01339,1.1e-05,0,8e-06,6e-05,0,3.1e-05,1.8e-05,0.0021301875,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01179,3.9e-05,0,3.6e-05,2e-06,0,2e-06,1.9e-05,0.00214785074626866,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02007,0,0,0,2.8e-05,0,1.2e-05,1.9e-05,0.00214785074626866,Bacteria(100),Bacteroidetes(100),Bacteroidia(91),Bacteroidales(91),Prevotellaceae(69),Prevotellaceae_unclassified(69),
Otu02561,0,0,0,2.8e-05,0,1.3e-05,1.9e-05,0.00214785074626866,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Veillonella(100),
Otu01124,2e-05,0,7e-06,7.5e-05,0,3.4e-05,2.1e-05,0.00230513043478261,Bacteria(100),Firmicutes(72),Clostridia(51),Clostridia_unclassified(51),Clostridia_unclassified(51),Clostridia_unclassified(51),
Otu01135,5.5e-05,0,2.3e-05,9e-06,0,4e-06,2.1e-05,0.00230513043478261,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu03130,3.1e-05,0,3.1e-05,0,0,0,2.4e-05,0.00256022535211268,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03296,3.1e-05,0,3.1e-05,0,0,0,2.4e-05,0.00256022535211268,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01626,6.3e-05,0,5.7e-05,1.3e-05,0,6e-06,2.7e-05,0.00284025,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Roseburia(51),
Otu01108,6.7e-05,0,2e-05,1.5e-05,0,7e-06,2.9e-05,0.00300884931506849,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu01029,1.3e-05,0,9e-06,6e-05,0,2.7e-05,3.2e-05,0.00327524324324324,Bacteria(100),Verrucomicrobia(100),Subdivision5(100),Subdivision5_unclassified(100),Subdivision5_unclassified(100),Subdivision5_unclassified(100),
Otu01331,2e-06,0,2e-06,3.2e-05,0,1.3e-05,3.4e-05,0.00343354666666667,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(96),
Otu01047,2e-05,0,8e-06,7.2e-05,0,4.6e-05,3.6e-05,0.00358768421052632,Bacteria(100),Bacteria_unclassified(79),Bacteria_unclassified(79),Bacteria_unclassified(79),Bacteria_unclassified(79),Bacteria_unclassified(79),
Otu01227,5e-06,0,4e-06,4e-05,0,2e-05,4.3e-05,0.00417541025641026,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01776,0,0,0,2.6e-05,0,2e-05,4.3e-05,0.00417541025641026,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01343,2.9e-05,0,1.5e-05,0,0,0,4.4e-05,0.00421843037974684,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(94),Firmicutes_unclassified(94),Firmicutes_unclassified(94),Firmicutes_unclassified(94),
Otu00890,7.3e-05,0,2.7e-05,1.9e-05,0,1e-05,4.7e-05,0.00439479012345679,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01055,2.8e-05,0,1.3e-05,8.5e-05,0,3.2e-05,4.7e-05,0.00439479012345679,Bacteria(100),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),
Otu01285,1.5e-05,0,7e-06,6.2e-05,0,1.8e-05,4.9e-05,0.00447139759036145,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu01604,7e-06,0,4e-06,4.5e-05,0,2.5e-05,4.9e-05,0.00447139759036145,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00950,2.6e-05,0,1.4e-05,8.3e-05,0,4.6e-05,5.3e-05,0.00477883333333333,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu01464,1.1e-05,0,8e-06,5.5e-05,0,2.3e-05,5.6e-05,0.00493190697674419,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01471,1.1e-05,0,6e-06,5.5e-05,0,2.6e-05,5.6e-05,0.00493190697674419,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(99),
Otu01234,2e-05,0,1.3e-05,7e-05,0,2.9e-05,5.9e-05,0.0051363908045977,Bacteria(100),Bacteroidetes(100),Bacteroidia(98),Bacteroidales(98),Bacteroidales_unclassified(98),Bacteroidales_unclassified(98),
Otu01889,3e-06,0,2e-06,3.6e-05,0,2.4e-05,6e-05,0.00516409090909091,Bacteria(100),Firmicutes(100),Clostridia(94),Clostridiales(94),Clostridiales_unclassified(94),Clostridiales_unclassified(94),
Otu00906,6.3e-05,0,5.9e-05,1.5e-05,0,1e-05,7.3e-05,0.00607584615384615,Bacteria(100),Bacteroidetes(100),Bacteroidia(98),Bacteroidales(98),Bacteroidales_unclassified(98),Bacteroidales_unclassified(98),
Otu01019,7.2e-05,0,6.5e-05,1.9e-05,0,8e-06,7.2e-05,0.00607584615384615,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu02362,2e-06,0,2e-06,3e-05,0,2.1e-05,7.3e-05,0.00607584615384615,Bacteria(100),Proteobacteria(93),Alphaproteobacteria(93),Alphaproteobacteria_unclassified(93),Alphaproteobacteria_unclassified(93),Alphaproteobacteria_unclassified(93),
Otu01280,1.6e-05,0,8e-06,6.4e-05,0,3.2e-05,7.6e-05,0.00612365957446809,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01332,1.6e-05,0,8e-06,6.4e-05,0,2.3e-05,7.6e-05,0.00612365957446809,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01366,1.6e-05,0,9e-06,6.4e-05,0,2.7e-05,7.6e-05,0.00612365957446809,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu02854,2.8e-05,0,2.3e-05,0,0,0,8e-05,0.00624659793814433,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu02980,2.8e-05,0,2.8e-05,0,0,0,8e-05,0.00624659793814433,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Veillonella(100),
Otu03375,2.8e-05,0,2.8e-05,0,0,0,8e-05,0.00624659793814433,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01008,2.1e-05,0,1.4e-05,7.2e-05,0,3.4e-05,8.5e-05,0.00650292929292929,Bacteria(100),Lentisphaerae(100),Lentisphaeria(100),Victivallales(100),Victivallaceae(100),Victivallis(100),
Otu01387,1.5e-05,0,1.1e-05,6e-05,0,2.4e-05,8.5e-05,0.00650292929292929,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00683,8.6e-05,0,6.1e-05,2.8e-05,0,1.5e-05,8.7e-05,0.00658938,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01489,1.1e-05,0,5e-06,5.3e-05,0,2.7e-05,9.7e-05,0.0070785046728972,Bacteria(100),Firmicutes(100),Clostridia(99),Clostridiales(99),Clostridiales_unclassified(99),Clostridiales_unclassified(99),
Otu01662,1.1e-05,0,9e-06,5.3e-05,0,2.2e-05,9.7e-05,0.0070785046728972,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(99),
Otu01809,0,0,0,2.3e-05,0,1.1e-05,1e-04,0.0070785046728972,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02143,0,0,0,2.3e-05,0,1.4e-05,1e-04,0.0070785046728972,Bacteria(100),Bacteroidetes(100),Flavobacteriia(100),Flavobacteriales(100),Flavobacteriaceae(100),Flavobacterium(100),
Otu02520,0,0,0,2.3e-05,0,1.1e-05,1e-04,0.0070785046728972,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu02873,0,0,0,2.3e-05,0,2.3e-05,1e-04,0.0070785046728972,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu03658,0,0,0,2.3e-05,0,1.6e-05,1e-04,0.0070785046728972,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00917,1e-05,0,6e-06,4.9e-05,0,2.9e-05,0.000103,0.00722335185185185,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00732,7e-05,0,2.6e-05,1.9e-05,0,1.1e-05,0.000112,0.00778245871559633,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00792,5.7e-05,0,4.5e-05,1.3e-05,0,1.3e-05,0.000116,0.00798712727272727,Bacteria(100),Proteobacteria(100),Alphaproteobacteria(100),Alphaproteobacteria_unclassified(100),Alphaproteobacteria_unclassified(100),Alphaproteobacteria_unclassified(100),
Otu01154,2.3e-05,0,1.2e-05,7.5e-05,0,5.3e-05,0.000121,0.00811021238938053,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01238,2.3e-05,0,1.3e-05,7.5e-05,0,2.9e-05,0.000121,0.00811021238938053,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01829,3e-06,0,2e-06,3.4e-05,0,1.4e-05,0.000119,0.00811021238938053,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(96),Clostridiales_unclassified(96),
Otu01357,1.6e-05,0,8e-06,6.2e-05,0,3e-05,0.000128,0.00850414035087719,Bacteria(100),Fibrobacteres(100),Fibrobacteria(100),Fibrobacterales(100),Fibrobacteraceae(100),Fibrobacter(100),
Otu02079,4.4e-05,0,3.9e-05,6e-06,0,4e-06,0.00013,0.00856191304347826,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01985,2.6e-05,0,2.6e-05,0,0,0,0.000148,0.00949959322033898,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02195,2.6e-05,0,2.3e-05,0,0,0,0.000148,0.00949959322033898,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu02315,2.6e-05,0,2.6e-05,0,0,0,0.000148,0.00949959322033898,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(100),
Otu01457,2e-06,0,2e-06,2.8e-05,0,1.1e-05,0.000157,0.00990931666666667,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01580,2e-06,0,2e-06,2.8e-05,0,2e-05,0.000157,0.00990931666666667,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Flavonifractor(100),
Otu01141,2e-05,0,1.2e-05,6.6e-05,0,2.8e-05,0.000164,0.0102615483870968,Bacteria(100),Fibrobacteres(100),Fibrobacteria(100),Fibrobacterales(100),Fibrobacteraceae(100),Fibrobacter(100),
Otu01362,1.3e-05,0,8e-06,5.5e-05,0,2e-05,0.000166,0.0102615483870968,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01567,5e-06,0,4e-06,3.6e-05,0,1.5e-05,0.000168,0.0102615483870968,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Actinomycetales(100),Microbacteriaceae(97),Microbacteriaceae_unclassified(97),
