OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu01682,0,0,0,7.7e-05,0,6.6e-05,0,0,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Xanthomonadales(100),Xanthomonadaceae(100),Stenotrophomonas(100),
Otu01688,7.5e-05,0,6.9e-05,2e-06,0,2e-06,0,0,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonas(100),
Otu01732,5.5e-05,0,5.5e-05,0,0,0,0,0,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(98),Proteobacteria_unclassified(98),Proteobacteria_unclassified(98),Proteobacteria_unclassified(98),
Otu01975,0,0,0,6e-05,0,5.7e-05,0,0,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02633,5.2e-05,0,3.2e-05,0,0,0,0,0,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01188,8.1e-05,0,4.4e-05,1.1e-05,0,8e-06,1e-06,0.000226533333333333,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01247,6.9e-05,0,5.5e-05,6e-06,0,5e-06,1e-06,0.000226533333333333,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01332,3e-06,0,3e-06,6.4e-05,0,2.3e-05,1e-06,0.000226533333333333,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01340,6e-06,0,4e-06,7.2e-05,0,3.2e-05,1e-06,0.000226533333333333,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01346,0,0,0,5.3e-05,0,3.3e-05,1e-06,0.000226533333333333,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu01429,6e-06,0,4e-06,7.5e-05,0,4.2e-05,1e-06,0.000226533333333333,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01465,3e-06,0,3e-06,6.4e-05,0,4.5e-05,1e-06,0.000226533333333333,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Pasteurellales(100),Pasteurellaceae(100),Pasteurellaceae_unclassified(100),
Otu01510,0,0,0,5.5e-05,0,2.4e-05,1e-06,0.000226533333333333,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01674,7.2e-05,0,6.1e-05,6e-06,0,5e-06,1e-06,0.000226533333333333,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00593,3e-06,0,3e-06,6.2e-05,0,4.4e-05,2e-06,0.000399764705882353,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01218,1.2e-05,0,9e-06,8.5e-05,0,3.8e-05,2e-06,0.000399764705882353,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotellaceae_unclassified(69),
Otu01545,0,0,0,5.1e-05,0,2.4e-05,2e-06,0.000399764705882353,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01627,0,0,0,5.1e-05,0,5.1e-05,2e-06,0.000399764705882353,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00559,4.3e-05,0,4.3e-05,0,0,0,3e-06,0.000566333333333333,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01883,4.3e-05,0,4.3e-05,0,0,0,3e-06,0.000566333333333333,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonas(100),
Otu01170,6.3e-05,0,6.3e-05,6e-06,0,5e-06,4e-06,0.000697025641025641,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Peptostreptococcaceae(100),Peptostreptococcus(100),
Otu01419,3e-06,0,3e-06,6e-05,0,2.4e-05,4e-06,0.000697025641025641,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu02067,0,0,0,4.9e-05,0,4.7e-05,4e-06,0.000697025641025641,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(98),Ruminococcaceae_unclassified(98),
Otu01091,9e-06,0,5e-06,7.2e-05,0,3.1e-05,6e-06,0.000994536585365854,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01230,9e-06,0,9e-06,7.2e-05,0,6.4e-05,6e-06,0.000994536585365854,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01446,0,0,0,4.7e-05,0,1.8e-05,8e-06,0.00126437209302326,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(95),Bacteroidales_unclassified(95),
Otu01461,0,0,0,4.7e-05,0,2.2e-05,8e-06,0.00126437209302326,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Schwartzia(100),
Otu01234,9e-06,0,9e-06,7e-05,0,2.9e-05,1.1e-05,0.001699,Bacteria(100),Bacteroidetes(100),Bacteroidia(98),Bacteroidales(98),Bacteroidales_unclassified(98),Bacteroidales_unclassified(98),
Otu01315,3e-06,0,3e-06,5.5e-05,0,3e-05,1.3e-05,0.00180302040816327,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(99),Prevotella(96),
Otu01328,3e-06,0,3e-06,5.5e-05,0,2.3e-05,1.3e-05,0.00180302040816327,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(88),Porphyromonadaceae_unclassified(88),
Otu01374,6e-06,0,4e-06,6.2e-05,0,2.3e-05,1.3e-05,0.00180302040816327,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(98),
Otu01464,3e-06,0,3e-06,5.5e-05,0,2.3e-05,1.3e-05,0.00180302040816327,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01471,3e-06,0,3e-06,5.5e-05,0,2.6e-05,1.3e-05,0.00180302040816327,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(99),
Otu01933,0,0,0,4.5e-05,0,2.2e-05,1.5e-05,0.0020388,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu01042,1.7e-05,0,1.2e-05,8.7e-05,0,4.7e-05,2e-05,0.00266509803921569,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Actinomycetales(100),Actinomycetaceae(100),Mobiluncus(100),
Otu01120,6e-06,0,6e-06,6e-05,0,2.3e-05,2.2e-05,0.00276874074074074,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01299,6e-06,0,6e-06,6e-05,0,3.4e-05,2.2e-05,0.00276874074074074,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01339,6e-06,0,4e-06,6e-05,0,3.1e-05,2.2e-05,0.00276874074074074,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01506,3e-06,0,3e-06,5.1e-05,0,2.6e-05,2.3e-05,0.00284196363636364,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01006,1.2e-05,0,1.2e-05,7.5e-05,0,4.6e-05,2.5e-05,0.00303392857142857,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(97),Ruminococcaceae_unclassified(97),
Otu01025,7.5e-05,0,3.2e-05,1.5e-05,0,8e-06,2.7e-05,0.00321915789473684,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(99),
Otu01155,0,0,0,4.3e-05,0,4e-05,2.9e-05,0.00323088524590164,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01165,1.4e-05,0,9e-06,7.9e-05,0,3.5e-05,2.8e-05,0.00323088524590164,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(99),Prevotella(99),
Otu01472,0,0,0,4.3e-05,0,1.8e-05,2.9e-05,0.00323088524590164,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01538,0,0,0,4.3e-05,0,1.9e-05,2.9e-05,0.00323088524590164,Bacteria(100),Fibrobacteres(100),Fibrobacteria(100),Fibrobacterales(100),Fibrobacteraceae(100),Fibrobacter(100),
Otu01250,9e-06,0,6e-06,6.6e-05,0,3.3e-05,3.1e-05,0.00334406349206349,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(99),Ruminococcaceae_unclassified(98),
Otu01263,9e-06,0,6e-06,6.6e-05,0,3e-05,3.1e-05,0.00334406349206349,Bacteria(100),SR1(100),SR1_unclassified(100),SR1_unclassified(100),SR1_unclassified(100),SR1_unclassified(100),
Otu01735,3.5e-05,0,1.6e-05,0,0,0,3.4e-05,0.003610375,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(87),Ruminococcaceae_unclassified(87),
Otu01475,6e-06,0,6e-06,5.7e-05,0,2.4e-05,3.7e-05,0.00386849230769231,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01504,3e-06,0,3e-06,4.9e-05,0,2.1e-05,3.9e-05,0.00401581818181818,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01520,1.2e-05,0,9e-06,7e-05,0,6.6e-05,4e-05,0.00405731343283582,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcus(100),
Otu01280,9e-06,0,6e-06,6.4e-05,0,3.2e-05,5.3e-05,0.00514554285714286,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01417,0,0,0,3.8e-05,0,1.7e-05,5.3e-05,0.00514554285714286,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(56),Porphyromonadaceae_unclassified(56),
Otu01720,0,0,0,3.8e-05,0,3.6e-05,5.3e-05,0.00514554285714286,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcus(100),
Otu00940,0,0,0,4e-05,0,2.3e-05,5.7e-05,0.00530646575342466,Bacteria(100),Proteobacteria(100),Betaproteobacteria(100),Burkholderiales(100),Sutterellaceae(100),Sutterella(100),
Otu01412,0,0,0,4e-05,0,2e-05,5.7e-05,0.00530646575342466,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01581,0,0,0,4e-05,0,3.6e-05,5.7e-05,0.00530646575342466,Bacteria(100),Proteobacteria(100),Alphaproteobacteria(100),Alphaproteobacteria_unclassified(99),Alphaproteobacteria_unclassified(99),Alphaproteobacteria_unclassified(99),
Otu01245,1.2e-05,0,7e-06,6.8e-05,0,4e-05,6.5e-05,0.00596945945945946,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01154,1.4e-05,0,7e-06,7.5e-05,0,5.3e-05,7.4e-05,0.00661715789473684,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01238,1.4e-05,0,9e-06,7.5e-05,0,2.9e-05,7.4e-05,0.00661715789473684,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01201,5.8e-05,0,4.3e-05,9e-06,0,4e-06,8.1e-05,0.00705738461538462,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(99),Ruminococcaceae_unclassified(99),
Otu01324,5.8e-05,0,4.9e-05,9e-06,0,7e-06,8.1e-05,0.00705738461538462,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00792,6.6e-05,0,4.5e-05,1.3e-05,0,1.3e-05,8.5e-05,0.00731215189873418,Bacteria(100),Proteobacteria(100),Alphaproteobacteria(100),Alphaproteobacteria_unclassified(100),Alphaproteobacteria_unclassified(100),Alphaproteobacteria_unclassified(100),
Otu01048,9e-06,0,6e-06,6.2e-05,0,5.4e-05,9.1e-05,0.00751557647058823,Bacteria(100),Proteobacteria(100),Alphaproteobacteria(100),Alphaproteobacteria_unclassified(100),Alphaproteobacteria_unclassified(100),Alphaproteobacteria_unclassified(100),
Otu01467,0,0,0,3.6e-05,0,2.1e-05,9.4e-05,0.00751557647058823,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01530,0,0,0,3.6e-05,0,2.7e-05,9.4e-05,0.00751557647058823,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01770,0,0,0,3.6e-05,0,1.4e-05,9.4e-05,0.00751557647058823,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(96),Firmicutes_unclassified(96),Firmicutes_unclassified(96),Firmicutes_unclassified(96),
Otu01859,0,0,0,3.6e-05,0,1.7e-05,9.4e-05,0.00751557647058823,Bacteria(100),Bacteroidetes(100),Bacteroidia(87),Bacteroidales(87),Bacteroidales_unclassified(87),Bacteroidales_unclassified(87),
Otu02019,0,0,0,3.6e-05,0,2e-05,9.4e-05,0.00751557647058823,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotellaceae_unclassified(100),
Otu01141,1.2e-05,0,9e-06,6.6e-05,0,2.8e-05,0.000105,0.00810886363636364,Bacteria(100),Fibrobacteres(100),Fibrobacteria(100),Fibrobacterales(100),Fibrobacteraceae(100),Fibrobacter(100),
Otu01266,1.2e-05,0,8e-06,6.6e-05,0,2.8e-05,0.000105,0.00810886363636364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Peptostreptococcaceae(100),Peptostreptococcaceae_unclassified(100),
Otu01477,1.2e-05,0,1.2e-05,6.6e-05,0,4.6e-05,0.000105,0.00810886363636364,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01171,8.1e-05,0,5.8e-05,2.1e-05,0,1e-05,0.000115,0.00878134831460674,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(99),Clostridiales_unclassified(99),Clostridiales_unclassified(99),
Otu01393,3.7e-05,0,2.5e-05,2e-06,0,2e-06,0.000124,0.00936337777777778,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01246,5.5e-05,0,2.1e-05,9e-06,0,4e-06,0.000151,0.0112768791208791,Bacteria(100),Firmicutes(100),Clostridia(99),Clostridia_unclassified(98),Clostridia_unclassified(98),Clostridia_unclassified(98),
Otu01712,0,0,0,3.4e-05,0,1.1e-05,0.000169,0.0120897263157895,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01947,0,0,0,3.4e-05,0,1.7e-05,0.000169,0.0120897263157895,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(88),
Otu02034,0,0,0,3.4e-05,0,1.6e-05,0.000169,0.0120897263157895,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu02688,0,0,0,3.4e-05,0,3.4e-05,0.000169,0.0120897263157895,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01282,6e-06,0,6e-06,5.1e-05,0,3.7e-05,0.000189,0.013379625,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu02303,2.9e-05,0,2e-05,0,0,0,0.000191,0.0133818144329897,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00966,1.7e-05,0,1.3e-05,7.5e-05,0,5.5e-05,2e-04,0.013869387755102,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Slackia(100),
Otu01420,3e-06,0,3e-06,4.3e-05,0,2.3e-05,0.000207,0.0139284356435644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01722,3e-06,0,3e-06,4.3e-05,0,2.3e-05,0.000207,0.0139284356435644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(99),Prevotella(99),
Otu01728,3e-06,0,3e-06,4.3e-05,0,1.7e-05,0.000207,0.0139284356435644,Bacteria(100),Fusobacteria(100),Fusobacteriia(100),Fusobacteriales(100),Fusobacteriaceae(100),Cetobacterium(100),
Otu00831,8.7e-05,0,3.8e-05,2.6e-05,0,1.8e-05,0.000228,0.0151910588235294,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01370,9e-06,0,6e-06,5.5e-05,0,2.5e-05,0.000245,0.0161652427184466,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(94),Paraprevotella(94),
Otu01175,4.6e-05,0,1.8e-05,6e-06,0,5e-06,0.000263,0.0171860384615385,Bacteria(100),Bacteroidetes(100),Bacteroidia(99),Bacteroidales(99),Bacteroidales_unclassified(73),Bacteroidales_unclassified(73),
Otu01098,2.3e-05,0,1.2e-05,8.3e-05,0,4.1e-05,0.000306,0.0193182592592593,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotellaceae_unclassified(99),
Otu01788,0,0,0,3.2e-05,0,1.5e-05,0.000307,0.0193182592592593,Bacteria(100),Firmicutes(99),Clostridia(97),Clostridiales(97),Clostridiales_unclassified(97),Clostridiales_unclassified(97),
Otu01915,0,0,0,3.2e-05,0,1.5e-05,0.000307,0.0193182592592593,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu02258,0,0,0,3.2e-05,0,3.2e-05,0.000307,0.0193182592592593,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01123,7.8e-05,0,6.9e-05,2.1e-05,0,1e-05,0.000323,0.0201386055045872,Bacteria(100),Firmicutes(91),Clostridia(91),Clostridiales(86),Clostridiales_unclassified(82),Clostridiales_unclassified(82),
Otu01696,6e-06,0,4e-06,4.9e-05,0,2.4e-05,0.000328,0.0202644363636364,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(98),
Otu01603,3e-06,0,3e-06,4e-05,0,1.9e-05,0.000366,0.0222083571428571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01726,3e-06,0,3e-06,4e-05,0,1.8e-05,0.000366,0.0222083571428571,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00961,8.4e-05,0,4.4e-05,2.6e-05,0,1e-05,0.00037,0.022252389380531,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(85),
Otu01388,9e-06,0,6e-06,5.3e-05,0,2.2e-05,0.000403,0.023815547826087,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Acidaminococcaceae(100),Succiniclasticum(100),
Otu01662,9e-06,0,6e-06,5.3e-05,0,2.2e-05,0.000403,0.023815547826087,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(99),
Otu01081,4e-05,0,1.6e-05,4e-06,0,3e-06,0.000416,0.0243718620689655,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01193,6.6e-05,0,3.7e-05,1.7e-05,0,1.3e-05,0.00042,0.0243958974358974,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(57),
Otu00951,2.6e-05,0,2.6e-05,0,0,0,0.000449,0.0258593559322034,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonas(100),
Otu01476,2.3e-05,0,1.3e-05,8.1e-05,0,5.6e-05,0.000469,0.0267842352941177,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00860,2e-05,0,2e-05,7.5e-05,0,5e-05,0.000493,0.0276894876033058,Bacteria(100),Proteobacteria(100),Betaproteobacteria(100),Neisseriales(100),Neisseriaceae(100),Neisseriaceae_unclassified(100),
Otu01124,2e-05,0,9e-06,7.5e-05,0,3.4e-05,0.000493,0.0276894876033058,Bacteria(100),Firmicutes(72),Clostridia(51),Clostridia_unclassified(51),Clostridia_unclassified(51),Clostridia_unclassified(51),
Otu01169,4.3e-05,0,2.4e-05,6e-06,0,5e-06,0.000519,0.0286758048780488,Bacteria(100),Firmicutes(97),Firmicutes_unclassified(97),Firmicutes_unclassified(97),Firmicutes_unclassified(97),Firmicutes_unclassified(97),
Otu01228,4.3e-05,0,3e-05,6e-06,0,6e-06,0.000519,0.0286758048780488,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Erysipelotrichaceae_unclassified(100),
Otu01318,6e-06,0,4e-06,4.7e-05,0,1.8e-05,0.000571,0.03031653125,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(99),
