OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu00784,3e-06,0,3e-06,5.4e-05,0,2.9e-05,1e-06,0.000180594594594595,Bacteria(100),Verrucomicrobia(100),Verrucomicrobiae(100),Verrucomicrobiales(100),Verrucomicrobiaceae(100),Verrucomicrobiaceae_unclassified(100),
Otu01012,1e-05,0,1e-05,7.5e-05,0,4.8e-05,1e-06,0.000180594594594595,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01359,3e-06,0,3e-06,5.7e-05,0,4.2e-05,1e-06,0.000180594594594595,Bacteria(100),Bacteria_unclassified(96),Bacteria_unclassified(96),Bacteria_unclassified(96),Bacteria_unclassified(96),Bacteria_unclassified(96),
Otu01363,3e-06,0,3e-06,5.7e-05,0,2.9e-05,1e-06,0.000180594594594595,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu01569,3.8e-05,0,3.8e-05,0,0,0,1e-06,0.000180594594594595,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01991,6.4e-05,0,5.6e-05,8e-06,0,5e-06,1e-06,0.000180594594594595,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu02113,3.8e-05,0,2.4e-05,0,0,0,1e-06,0.000180594594594595,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(64),Firmicutes_unclassified(64),Firmicutes_unclassified(64),Firmicutes_unclassified(64),
Otu02694,0,0,0,4.7e-05,0,4.7e-05,1e-06,0.000180594594594595,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu02942,0,0,0,4.6e-05,0,4.6e-05,1e-06,0.000180594594594595,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00949,3e-06,0,3e-06,5.2e-05,0,2.3e-05,2e-06,0.0003341,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00986,8.7e-05,0,4.2e-05,2e-05,0,1.2e-05,2e-06,0.0003341,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Butyricicoccus(100),
Otu01627,3.6e-05,0,3.6e-05,0,0,0,2e-06,0.0003341,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00568,8e-06,0,6e-06,6.7e-05,0,2.4e-05,3e-06,0.000466186046511628,Bacteria(100),Verrucomicrobia(100),Verrucomicrobiae(100),Verrucomicrobiales(100),Verrucomicrobiaceae(100),Verrucomicrobiaceae_unclassified(100),
Otu00989,8e-06,0,6e-06,6.7e-05,0,4.3e-05,3e-06,0.000466186046511628,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01485,6.9e-05,0,2.3e-05,1.1e-05,0,5e-06,3e-06,0.000466186046511628,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Anaerofilum(52),
Otu01046,5e-06,0,4e-06,5.7e-05,0,3.2e-05,5e-06,0.000710851063829787,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01282,0,0,0,4.2e-05,0,4.1e-05,5e-06,0.000710851063829787,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01561,3.3e-05,0,2.4e-05,0,0,0,5e-06,0.000710851063829787,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01624,0,0,0,4.2e-05,0,3.4e-05,5e-06,0.000710851063829787,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01257,3e-06,0,3e-06,4.9e-05,0,3.3e-05,7e-06,0.000954571428571429,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Enterococcaceae(100),Enterococcus(100),
Otu01638,3e-06,0,3e-06,4.9e-05,0,4.1e-05,7e-06,0.000954571428571429,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu01499,5e-06,0,4e-06,5.5e-05,0,3.9e-05,8e-06,0.00106912,Bacteria(100),Proteobacteria(100),Alphaproteobacteria(100),Rhodospirillales(100),Rhodospirillaceae(100),Rhodospirillaceae_unclassified(100),
Otu02872,0,0,0,4.1e-05,0,4.1e-05,9e-06,0.00117917647058824,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Roseburia(100),
Otu01041,8e-06,0,6e-06,6e-05,0,3.4e-05,1.2e-05,0.001542,Bacteria(100),Firmicutes(96),Firmicutes_unclassified(90),Firmicutes_unclassified(90),Firmicutes_unclassified(90),Firmicutes_unclassified(90),
Otu02097,0,0,0,3.7e-05,0,2.8e-05,1.5e-05,0.00182236363636364,Bacteria(100),Planctomycetes(100),Planctomycetia(100),Planctomycetales(100),Planctomycetaceae(100),Planctomycetaceae_unclassified(100),
Otu02383,0,0,0,3.7e-05,0,3.6e-05,1.5e-05,0.00182236363636364,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu02617,0,0,0,3.7e-05,0,3.1e-05,1.5e-05,0.00182236363636364,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(98),
Otu01103,1e-05,0,6e-06,6.5e-05,0,4.1e-05,1.6e-05,0.00190914285714286,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Actinomycetales(100),Pseudonocardiaceae(100),Pseudonocardia(97),
Otu01326,6.9e-05,0,3.3e-05,1.5e-05,0,7e-06,1.7e-05,0.00199287719298246,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu01507,5.1e-05,0,2.6e-05,7e-06,0,5e-06,1.8e-05,0.00207372413793103,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00504,1.5e-05,0,8e-06,7.5e-05,0,3.8e-05,2.2e-05,0.00232857575757576,Bacteria(100),Verrucomicrobia(100),Verrucomicrobiae(100),Verrucomicrobiales(100),Verrucomicrobiaceae(100),Verrucomicrobiaceae_unclassified(100),
Otu00822,3e-06,0,3e-06,4.4e-05,0,2.7e-05,2.3e-05,0.00232857575757576,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00961,1.5e-05,0,8e-06,7.5e-05,0,3e-05,2.2e-05,0.00232857575757576,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(85),
Otu00998,5e-06,0,4e-06,5.2e-05,0,1.5e-05,2.3e-05,0.00232857575757576,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01249,3e-06,0,3e-06,4.4e-05,0,2.8e-05,2.3e-05,0.00232857575757576,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01272,5e-06,0,4e-06,5.2e-05,0,3.4e-05,2.3e-05,0.00232857575757576,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu01324,3e-06,0,3e-06,4.6e-05,0,4.1e-05,2.3e-05,0.00232857575757576,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu02079,3e-06,0,3e-06,4.4e-05,0,3.9e-05,2.3e-05,0.00232857575757576,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00546,2e-05,0,1.1e-05,8.5e-05,0,2.6e-05,2.5e-05,0.00245661764705882,Bacteria(100),Bacteria_unclassified(67),Bacteria_unclassified(67),Bacteria_unclassified(67),Bacteria_unclassified(67),Bacteria_unclassified(67),
Otu00937,2e-05,0,1.8e-05,8.3e-05,0,5.5e-05,2.5e-05,0.00245661764705882,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00535,0,0,0,3.6e-05,0,3.6e-05,2.6e-05,0.00248188571428571,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(100),
Otu01277,1e-05,0,8e-06,6.3e-05,0,5e-05,2.6e-05,0.00248188571428571,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01881,2.8e-05,0,2.8e-05,0,0,0,3.1e-05,0.00287697222222222,Bacteria(100),Elusimicrobia(100),Elusimicrobia(100),Elusimicrobiales(100),Elusimicrobiaceae(100),Elusimicrobium(100),
Otu02401,2.8e-05,0,2.8e-05,0,0,0,3.1e-05,0.00287697222222222,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Collinsella(100),
Otu00861,8e-06,0,8e-06,5.7e-05,0,3.2e-05,3.3e-05,0.0030206301369863,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00876,1.8e-05,0,1.1e-05,7.6e-05,0,2.9e-05,3.7e-05,0.003341,Bacteria(100),Tenericutes(100),Mollicutes(100),Anaeroplasmatales(100),Anaeroplasmataceae(100),Anaeroplasma(100),
Otu01522,5.1e-05,0,2.4e-05,8e-06,0,6e-06,3.8e-05,0.00338554666666667,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00668,5e-06,0,4e-06,5e-05,0,3.8e-05,3.9e-05,0.00342892105263158,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01426,3.3e-05,0,2.2e-05,2e-06,0,2e-06,4.2e-05,0.00364472727272727,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01295,0,0,0,3.4e-05,0,2.2e-05,4.6e-05,0.00389078481012658,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(99),
Otu01305,0,0,0,3.4e-05,0,3.4e-05,4.6e-05,0.00389078481012658,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00674,8e-06,0,6e-06,5.4e-05,0,2.8e-05,5.4e-05,0.00445466666666667,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(99),
Otu01104,8e-06,0,8e-06,5.4e-05,0,3.1e-05,5.4e-05,0.00445466666666667,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(98),Lachnospiraceae_unclassified(98),
Otu01050,8e-06,0,6e-06,5.5e-05,0,2.2e-05,5.5e-05,0.00448182926829268,Bacteria(100),Bacteroidetes(100),Bacteroidia(68),Bacteroidales(68),Bacteroidales_unclassified(67),Bacteroidales_unclassified(67),
Otu00879,7.7e-05,0,4.5e-05,2.1e-05,0,1.2e-05,5.6e-05,0.00450833734939759,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00878,1.8e-05,0,9e-06,7.5e-05,0,6.5e-05,5.7e-05,0.00453421428571429,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Aeromonadales(100),Succinivibrionaceae(100),Succinivibrio(100),
Otu01130,3e-06,0,3e-06,4.1e-05,0,1.1e-05,6.4e-05,0.0049726511627907,Bacteria(100),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),
Otu01723,3e-06,0,3e-06,4.1e-05,0,4.1e-05,6.4e-05,0.0049726511627907,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Aeromonadales(99),Succinivibrionaceae(99),Ruminobacter(99),
Otu01986,4.1e-05,0,1.8e-05,5e-06,0,4e-06,6.8e-05,0.00522271264367816,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01626,1.3e-05,0,5e-06,6.3e-05,0,5.7e-05,7.6e-05,0.00577081818181818,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Roseburia(51),
Otu02882,2.6e-05,0,2.6e-05,0,0,0,7.9e-05,0.00593121348314607,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu01934,0,0,0,3.3e-05,0,3.3e-05,8.4e-05,0.006168,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu03234,0,0,0,3.3e-05,0,3.3e-05,8.4e-05,0.006168,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu02108,3.1e-05,0,2.6e-05,2e-06,0,2e-06,1e-04,0.00726304347826087,Bacteria(100),Firmicutes(100),Clostridia(98),Clostridiales(93),Clostridiales_unclassified(93),Clostridiales_unclassified(93),
Otu01075,5e-06,0,5e-06,4.6e-05,0,2.3e-05,0.000104,0.0074723440860215,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu00920,1.3e-05,0,9e-06,6.2e-05,0,2.3e-05,0.000119,0.00845912765957447,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01575,5.4e-05,0,1.3e-05,1.1e-05,0,4e-06,0.000133,0.00929969072164949,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(82),
Otu01836,4.3e-05,0,2.6e-05,7e-06,0,7e-06,0.000135,0.00929969072164949,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu01945,4.3e-05,0,2.5e-05,7e-06,0,5e-06,0.000135,0.00929969072164949,Bacteria(100),Bacteroidetes(100),Bacteroidia(99),Bacteroidales(99),Bacteroidales_unclassified(93),Bacteroidales_unclassified(93),
Otu01533,3.8e-05,0,2.7e-05,5e-06,0,4e-06,0.000148,0.0100911836734694,Bacteria(100),Proteobacteria(99),Alphaproteobacteria(99),Alphaproteobacteria_unclassified(99),Alphaproteobacteria_unclassified(99),Alphaproteobacteria_unclassified(99),
Otu03130,0,0,0,3.1e-05,0,3.1e-05,0.000154,0.01029028,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03296,0,0,0,3.1e-05,0,3.1e-05,0.000154,0.01029028,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01342,3e-06,0,3e-06,3.7e-05,0,1.5e-05,0.000189,0.0125039405940594,Bacteria(100),Firmicutes(89),Firmicutes_unclassified(89),Firmicutes_unclassified(89),Firmicutes_unclassified(89),Firmicutes_unclassified(89),
Otu01093,1.5e-05,0,6e-06,6.5e-05,0,2.7e-05,0.000201,0.01304275,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01966,2.3e-05,0,1.6e-05,0,0,0,0.000203,0.01304275,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu02582,2.3e-05,0,1.4e-05,0,0,0,0.000203,0.01304275,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01057,1.8e-05,0,8e-06,7e-05,0,1.8e-05,0.000208,0.0132367238095238,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02280,2.8e-05,0,2e-05,2e-06,0,2e-06,0.000238,0.0150029811320755,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(100),
Otu00707,2.8e-05,0,1e-05,8.6e-05,0,2.3e-05,0.000265,0.0159658407079646,Bacteria(100),Firmicutes(99),Clostridia(98),Clostridiales(98),Clostridiales_unclassified(98),Clostridiales_unclassified(98),
Otu01021,1e-05,0,5e-06,5.4e-05,0,1.9e-05,0.00027,0.0159658407079646,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(87),
Otu01341,0,0,0,2.8e-05,0,8e-06,0.00027,0.0159658407079646,Bacteria(100),Elusimicrobia(100),Elusimicrobia(100),Elusimicrobiales(100),Elusimicrobiaceae(100),Elusimicrobium(100),
Otu02106,0,0,0,2.8e-05,0,2.3e-05,0.00027,0.0159658407079646,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02854,0,0,0,2.8e-05,0,2.3e-05,0.00027,0.0159658407079646,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu02980,0,0,0,2.8e-05,0,2.8e-05,0.00027,0.0159658407079646,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Veillonella(100),
Otu03375,0,0,0,2.8e-05,0,2.8e-05,0.00027,0.0159658407079646,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01443,0,0,0,2.9e-05,0,1e-05,0.000289,0.0166473965517241,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(65),Clostridiales_unclassified(65),
Otu01579,0,0,0,2.9e-05,0,8e-06,0.000289,0.0166473965517241,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu01997,0,0,0,2.9e-05,0,2.8e-05,0.000289,0.0166473965517241,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00766,2e-05,0,1e-05,7.2e-05,0,2.1e-05,0.000308,0.0175902222222222,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00705,8e-06,0,6e-06,4.7e-05,0,3.2e-05,0.000374,0.0209369333333333,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu01306,5.4e-05,0,2.1e-05,1.3e-05,0,4e-06,0.000376,0.0209369333333333,Bacteria(100),Verrucomicrobia(95),Subdivision5(92),Subdivision5_unclassified(92),Subdivision5_unclassified(92),Subdivision5_unclassified(92),
Otu01463,5.4e-05,0,2.4e-05,1.3e-05,0,6e-06,0.000376,0.0209369333333333,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Dorea(100),
Otu00871,2.3e-05,0,1.2e-05,7.5e-05,0,2e-05,0.000441,0.0243534049586777,Bacteria(100),Firmicutes(88),Clostridia(82),Clostridiales(76),Clostridiales_unclassified(76),Clostridiales_unclassified(76),
Otu00857,1.3e-05,0,7e-06,5.5e-05,0,1.6e-05,0.000468,0.025017408,Bacteria(100),Firmicutes(100),Clostridia(99),Clostridiales(99),Clostridiales_unclassified(99),Clostridiales_unclassified(99),
Otu01470,0,0,0,2.6e-05,0,1.1e-05,0.000467,0.025017408,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01985,0,0,0,2.6e-05,0,2.6e-05,0.000467,0.025017408,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
