OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu00949,3e-06,0,3e-06,6.4e-05,0,2.7e-05,1e-06,0.000310181818181818,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01477,3e-06,0,3e-06,6.6e-05,0,4.6e-05,1e-06,0.000310181818181818,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01489,0,0,0,5.3e-05,0,2.7e-05,1e-06,0.000310181818181818,Bacteria(100),Firmicutes(100),Clostridia(99),Clostridiales(99),Clostridiales_unclassified(99),Clostridiales_unclassified(99),
Otu01627,0,0,0,5.1e-05,0,5.1e-05,2e-06,0.000593391304347826,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu02018,5.8e-05,0,5.8e-05,4e-06,0,4e-06,3e-06,0.000853,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00966,9e-06,0,6e-06,7.5e-05,0,5.5e-05,4e-06,0.000880516129032258,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Slackia(100),
Otu00969,9e-06,0,9e-06,7.5e-05,0,3.1e-05,4e-06,0.000880516129032258,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01245,6e-06,0,4e-06,6.8e-05,0,4e-05,4e-06,0.000880516129032258,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01266,6e-06,0,6e-06,6.6e-05,0,2.8e-05,4e-06,0.000880516129032258,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Peptostreptococcaceae(100),Peptostreptococcaceae_unclassified(100),
Otu01429,9e-06,0,6e-06,7.5e-05,0,4.2e-05,4e-06,0.000880516129032258,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01696,0,0,0,4.9e-05,0,2.4e-05,4e-06,0.000880516129032258,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(98),
Otu02067,0,0,0,4.9e-05,0,4.7e-05,4e-06,0.000880516129032258,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(98),Ruminococcaceae_unclassified(98),
Otu01084,9e-06,0,5e-06,7.2e-05,0,2.8e-05,6e-06,0.00120423529411765,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01091,9e-06,0,5e-06,7.2e-05,0,3.1e-05,6e-06,0.00120423529411765,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02221,4e-05,0,4e-05,0,0,0,6e-06,0.00120423529411765,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01465,6e-06,0,4e-06,6.4e-05,0,4.5e-05,7e-06,0.0013648,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Pasteurellales(100),Pasteurellaceae(100),Pasteurellaceae_unclassified(100),
Otu01487,0,0,0,4.7e-05,0,2.4e-05,8e-06,0.00151644444444444,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu01165,1.2e-05,0,9e-06,7.9e-05,0,3.5e-05,9e-06,0.00165989189189189,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(99),Prevotella(99),
Otu01140,3e-06,0,3e-06,5.5e-05,0,5.1e-05,1.3e-05,0.00227466666666667,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01374,6e-06,0,6e-06,6.2e-05,0,2.3e-05,1.3e-05,0.00227466666666667,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(98),
Otu01269,7.5e-05,0,4.2e-05,1.3e-05,0,1.3e-05,1.4e-05,0.0023884,Bacteria(100),Proteobacteria(100),Betaproteobacteria(100),Burkholderiales(100),Sutterellaceae(100),Parasutterella(100),
Otu01042,1.7e-05,0,1e-05,8.7e-05,0,4.7e-05,2e-05,0.00332878048780488,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Actinomycetales(100),Actinomycetaceae(100),Mobiluncus(100),
Otu01387,6e-06,0,4e-06,6e-05,0,2.4e-05,2.2e-05,0.00357447619047619,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01545,3e-06,0,3e-06,5.1e-05,0,2.4e-05,2.3e-05,0.00365004651162791,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01662,3e-06,0,3e-06,5.3e-05,0,2.2e-05,2.4e-05,0.00372218181818182,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(99),
Otu00448,7.5e-05,0,3.4e-05,1.5e-05,0,9e-06,2.7e-05,0.0040944,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01420,0,0,0,4.3e-05,0,2.3e-05,2.9e-05,0.00430208695652174,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01218,1.7e-05,0,1.7e-05,8.5e-05,0,3.8e-05,3.2e-05,0.00464612765957447,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotellaceae_unclassified(69),
Otu02174,3.5e-05,0,3.5e-05,0,0,0,3.4e-05,0.00473502040816326,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu02462,3.5e-05,0,3.5e-05,0,0,0,3.4e-05,0.00473502040816326,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Butyricicoccus(100),
Otu01475,6e-06,0,6e-06,5.7e-05,0,2.4e-05,3.7e-05,0.00504976,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01504,3e-06,0,3e-06,4.9e-05,0,2.1e-05,3.9e-05,0.00521835294117647,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01065,7.2e-05,0,3.9e-05,1.5e-05,0,9e-06,5e-05,0.00656153846153846,Bacteria(100),Firmicutes(95),Clostridia(92),Clostridiales(91),Clostridiales_unclassified(91),Clostridiales_unclassified(91),
Otu01294,0,0,0,3.8e-05,0,1.6e-05,5.3e-05,0.006824,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(94),
Otu01114,4e-05,0,1.8e-05,2e-06,0,2e-06,5.6e-05,0.00694585714285714,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01581,0,0,0,4e-05,0,3.6e-05,5.7e-05,0.00694585714285714,Bacteria(100),Proteobacteria(100),Alphaproteobacteria(100),Alphaproteobacteria_unclassified(99),Alphaproteobacteria_unclassified(99),Alphaproteobacteria_unclassified(99),
Otu01603,0,0,0,4e-05,0,1.9e-05,5.7e-05,0.00694585714285714,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01464,6e-06,0,4e-06,5.5e-05,0,2.3e-05,6.3e-05,0.00754231578947368,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01107,1.2e-05,0,9e-06,6.8e-05,0,2.8e-05,6.5e-05,0.00764758620689655,Bacteria(100),Verrucomicrobia(100),Opitutae(99),Opitutae_unclassified(98),Opitutae_unclassified(98),Opitutae_unclassified(98),
Otu00920,3e-06,0,3e-06,4.7e-05,0,1.9e-05,6.8e-05,0.00773386666666667,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01932,3e-06,0,3e-06,4.7e-05,0,3.3e-05,6.8e-05,0.00773386666666667,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00860,1.4e-05,0,9e-06,7.5e-05,0,5e-05,7.4e-05,0.00827829508196721,Bacteria(100),Proteobacteria(100),Betaproteobacteria(100),Neisseriales(100),Neisseriaceae(100),Neisseriaceae_unclassified(100),
Otu01714,3.2e-05,0,3.2e-05,0,0,0,8.1e-05,0.00891522580645161,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01055,2e-05,0,1.3e-05,8.5e-05,0,3.2e-05,8.3e-05,0.00899034920634921,Bacteria(100),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),
Otu01305,0,0,0,3.6e-05,0,2.2e-05,9.4e-05,0.00957397014925373,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu01770,0,0,0,3.6e-05,0,1.4e-05,9.4e-05,0.00957397014925373,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(96),Firmicutes_unclassified(96),Firmicutes_unclassified(96),Firmicutes_unclassified(96),
Otu01859,0,0,0,3.6e-05,0,1.7e-05,9.4e-05,0.00957397014925373,Bacteria(100),Bacteroidetes(100),Bacteroidia(87),Bacteroidales(87),Bacteroidales_unclassified(87),Bacteroidales_unclassified(87),
Otu01889,0,0,0,3.6e-05,0,2.4e-05,9.4e-05,0.00957397014925373,Bacteria(100),Firmicutes(100),Clostridia(94),Clostridiales(94),Clostridiales_unclassified(94),Clostridiales_unclassified(94),
Otu01237,6e-06,0,6e-06,5.3e-05,0,3.3e-05,0.000109,0.0109384705882353,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Clostridium_XVIII(100),
Otu01008,1.4e-05,0,8e-06,7.2e-05,0,3.4e-05,0.000121,0.0111581621621622,Bacteria(100),Lentisphaerae(100),Lentisphaeria(100),Victivallales(100),Victivallaceae(100),Victivallis(100),
Otu01115,1.4e-05,0,8e-06,7.2e-05,0,3.2e-05,0.000121,0.0111581621621622,Bacteria(100),Firmicutes(99),Clostridia(99),Clostridiales(99),Clostridiales_unclassified(99),Clostridiales_unclassified(99),
Otu01261,3e-06,0,3e-06,4.5e-05,0,1.8e-05,0.000118,0.0111581621621622,Bacteria(100),Firmicutes(90),Clostridia(77),Clostridiales(77),Clostridiales_unclassified(77),Clostridiales_unclassified(77),
Otu01340,1.4e-05,0,9e-06,7.2e-05,0,3.2e-05,0.000121,0.0111581621621622,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01642,3e-06,0,3e-06,4.5e-05,0,2.6e-05,0.000118,0.0111581621621622,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(99),Prevotellaceae_unclassified(96),
Otu01933,3e-06,0,3e-06,4.5e-05,0,2.2e-05,0.000118,0.0111581621621622,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu01243,1.2e-05,0,9e-06,6.4e-05,0,3.4e-05,0.000172,0.0139729523809524,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01280,1.2e-05,0,1.2e-05,6.4e-05,0,3.2e-05,0.000172,0.0139729523809524,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01419,9e-06,0,9e-06,6e-05,0,2.4e-05,0.000156,0.0139729523809524,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01426,1.2e-05,0,9e-06,6.4e-05,0,5.4e-05,0.000172,0.0139729523809524,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01540,5.8e-05,0,2.4e-05,1.1e-05,0,5e-06,0.000166,0.0139729523809524,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01562,0,0,0,3.4e-05,0,1.7e-05,0.000169,0.0139729523809524,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(95),Porphyromonadaceae_unclassified(95),
Otu01829,0,0,0,3.4e-05,0,1.4e-05,0.000169,0.0139729523809524,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(96),Clostridiales_unclassified(96),
Otu02034,0,0,0,3.4e-05,0,1.6e-05,0.000169,0.0139729523809524,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu02039,0,0,0,3.4e-05,0,2e-05,0.000169,0.0139729523809524,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu02688,0,0,0,3.4e-05,0,3.4e-05,0.000169,0.0139729523809524,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01522,2.9e-05,0,1.5e-05,0,0,0,0.000191,0.0151556279069767,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01637,2.9e-05,0,2.4e-05,0,0,0,0.000191,0.0151556279069767,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01124,1.7e-05,0,1.2e-05,7.5e-05,0,3.4e-05,2e-04,0.0153348314606742,Bacteria(100),Firmicutes(72),Clostridia(51),Clostridia_unclassified(51),Clostridia_unclassified(51),Clostridia_unclassified(51),
Otu01154,1.7e-05,0,1.5e-05,7.5e-05,0,5.3e-05,2e-04,0.0153348314606742,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01223,1.4e-05,0,1e-05,6.8e-05,0,3.4e-05,0.000198,0.0153348314606742,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(94),Prevotellaceae_unclassified(94),
Otu00834,2e-05,0,1.5e-05,8.1e-05,0,2.9e-05,0.000207,0.015354,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01155,3e-06,0,3e-06,4.3e-05,0,4e-05,0.000207,0.015354,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01258,3e-06,0,3e-06,4.3e-05,0,3.1e-05,0.000207,0.015354,Bacteria(100),Bacteroidetes(100),Bacteroidia(94),Bacteroidales(94),Bacteroidales_unclassified(94),Bacteroidales_unclassified(94),
Otu01384,4.3e-05,0,2.1e-05,4e-06,0,4e-06,0.000213,0.0154628936170213,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01680,4.3e-05,0,3.5e-05,4e-06,0,4e-06,0.000213,0.0154628936170213,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01328,9e-06,0,9e-06,5.5e-05,0,2.3e-05,0.000245,0.0174154166666667,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(88),Porphyromonadaceae_unclassified(88),
Otu01510,9e-06,0,6e-06,5.5e-05,0,2.4e-05,0.000245,0.0174154166666667,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01169,4.6e-05,0,2.2e-05,6e-06,0,5e-06,0.000263,0.0185021855670103,Bacteria(100),Firmicutes(97),Firmicutes_unclassified(97),Firmicutes_unclassified(97),Firmicutes_unclassified(97),Firmicutes_unclassified(97),
Otu01060,8.1e-05,0,3.7e-05,2.3e-05,0,9e-06,0.000268,0.0186615510204082,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01717,3.5e-05,0,1.6e-05,2e-06,0,2e-06,0.000272,0.0187487676767677,Bacteria(100),Firmicutes(96),Erysipelotrichia(94),Erysipelotrichales(94),Erysipelotrichaceae(94),Erysipelotrichaceae_unclassified(94),
Otu01285,1.2e-05,0,5e-06,6.2e-05,0,1.8e-05,0.000282,0.01924368,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu01098,2.3e-05,0,1.3e-05,8.3e-05,0,4.1e-05,0.000306,0.0199520761904762,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotellaceae_unclassified(99),
Otu01331,0,0,0,3.2e-05,0,1.3e-05,0.000307,0.0199520761904762,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(96),
Otu01364,0,0,0,3.2e-05,0,1.3e-05,0.000307,0.0199520761904762,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu01862,0,0,0,3.2e-05,0,1.6e-05,0.000307,0.0199520761904762,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01901,0,0,0,3.2e-05,0,1.9e-05,0.000307,0.0199520761904762,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(98),Paraprevotella(90),
Otu01044,6e-06,0,4e-06,4.9e-05,0,1.8e-05,0.000328,0.0209184299065421,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(95),
Otu01593,6e-06,0,4e-06,4.9e-05,0,3.1e-05,0.000328,0.0209184299065421,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Pasteurellales(100),Pasteurellaceae(100),Pasteurellaceae_unclassified(98),
Otu01208,3e-06,0,3e-06,4e-05,0,3e-05,0.000366,0.0227053090909091,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01272,3e-06,0,3e-06,4e-05,0,1.9e-05,0.000366,0.0227053090909091,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu01422,3e-06,0,3e-06,4e-05,0,1.8e-05,0.000366,0.0227053090909091,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01346,9e-06,0,6e-06,5.3e-05,0,3.3e-05,0.000403,0.0245542142857143,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu01388,9e-06,0,6e-06,5.3e-05,0,2.2e-05,0.000403,0.0245542142857143,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Acidaminococcaceae(100),Succiniclasticum(100),
Otu00200,2.6e-05,0,1.8e-05,0,0,0,0.000449,0.0266432695652174,Bacteria(100),Verrucomicrobia(100),Verrucomicrobiae(100),Verrucomicrobiales(100),Verrucomicrobiaceae(100),Akkermansia(100),
Otu01343,2.6e-05,0,1.3e-05,0,0,0,0.000449,0.0266432695652174,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(94),Firmicutes_unclassified(94),Firmicutes_unclassified(94),Firmicutes_unclassified(94),
Otu02801,2.6e-05,0,2.6e-05,0,0,0,0.000449,0.0266432695652174,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00935,1.2e-05,0,7e-06,6e-05,0,1.9e-05,0.000462,0.0271783448275862,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01234,1.7e-05,0,1.3e-05,7e-05,0,2.9e-05,0.000497,0.0285002352941176,Bacteria(100),Bacteroidetes(100),Bacteroidia(98),Bacteroidales(98),Bacteroidales_unclassified(98),Bacteroidales_unclassified(98),
Otu01238,2e-05,0,1.7e-05,7.5e-05,0,2.9e-05,0.000493,0.0285002352941176,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01256,1.7e-05,0,1.2e-05,7e-05,0,3.3e-05,0.000497,0.0285002352941176,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(99),Bacteroidetes_unclassified(99),Bacteroidetes_unclassified(99),Bacteroidetes_unclassified(99),
Otu00843,8.7e-05,0,2e-05,2.8e-05,0,9e-06,0.000514,0.0292294666666667,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01286,6e-06,0,6e-06,4.5e-05,0,1.8e-05,0.000565,0.0303587401574803,Bacteria(100),Verrucomicrobia(100),Subdivision5(100),Subdivision5_unclassified(100),Subdivision5_unclassified(100),Subdivision5_unclassified(100),
Otu01442,6e-06,0,4e-06,4.5e-05,0,2.2e-05,0.000565,0.0303587401574803,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01584,6e-06,0,4e-06,4.5e-05,0,2.1e-05,0.000565,0.0303587401574803,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
