OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu01432,2e-06,0,2e-06,4.9e-05,0,3e-05,0,0,Bacteria(100),Chlamydiae(100),Chlamydiia(100),Chlamydiales(100),Chlamydiaceae(100),Chlamydophila(100),
Otu01435,7.3e-05,0,7e-05,0,0,0,0,0,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu01550,0,0,0,6.3e-05,0,6.3e-05,0,0,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01569,0,0,0,5.5e-05,0,5.5e-05,0,0,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01646,0,0,0,7.2e-05,0,7.2e-05,0,0,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(100),
Otu01652,0,0,0,7.2e-05,0,5.9e-05,0,0,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(99),
Otu01674,2e-06,0,2e-06,7.2e-05,0,6.1e-05,0,0,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01688,5e-06,0,5e-06,7.5e-05,0,6.9e-05,0,0,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonas(100),
Otu01691,7.2e-05,0,7.2e-05,0,0,0,0,0,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(98),
Otu01883,0,0,0,4.3e-05,0,4.3e-05,0,0,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonas(100),
Otu02633,0,0,0,5.2e-05,0,3.2e-05,0,0,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01290,1.5e-05,0,8e-06,8.1e-05,0,5.1e-05,1e-06,0.000269083333333333,Bacteria(100),Bacteroidetes(100),Bacteroidia(90),Bacteroidales(90),Bacteroidales_unclassified(90),Bacteroidales_unclassified(90),
Otu02087,0,0,0,4e-05,0,1.9e-05,1e-06,0.000269083333333333,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu02707,5e-05,0,5e-05,0,0,0,1e-06,0.000269083333333333,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu01431,2e-06,0,2e-06,4.3e-05,0,4.3e-05,2e-06,0.00051664,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01638,4.9e-05,0,4.1e-05,0,0,0,3e-06,0.000745153846153846,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00460,5.7e-05,0,5.7e-05,3e-06,0,3e-06,4e-06,0.000833290322580645,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Peptostreptococcaceae(100),Clostridium_XI(100),
Otu01017,4.6e-05,0,3.8e-05,0,0,0,4e-06,0.000833290322580645,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Allisonella(100),
Otu01049,5e-06,0,3e-06,5.2e-05,0,4.6e-05,4e-06,0.000833290322580645,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01581,4.6e-05,0,4.4e-05,0,0,0,4e-06,0.000833290322580645,Bacteria(100),Proteobacteria(100),Alphaproteobacteria(100),Alphaproteobacteria_unclassified(99),Alphaproteobacteria_unclassified(99),Alphaproteobacteria_unclassified(99),
Otu02942,4.6e-05,0,4.6e-05,0,0,0,4e-06,0.000833290322580645,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01524,3e-06,0,3e-06,4.6e-05,0,3e-05,5e-06,0.000978484848484849,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02694,4.7e-05,0,4.7e-05,0,0,0,5e-06,0.000978484848484849,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00874,7e-06,0,7e-06,5.5e-05,0,2.4e-05,6e-06,0.00113964705882353,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu02079,4.4e-05,0,3.9e-05,0,0,0,7e-06,0.0012916,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00917,1e-05,0,6e-06,6.3e-05,0,5.8e-05,9e-06,0.00152952631578947,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01244,8e-06,0,5e-06,5.8e-05,0,3.6e-05,9e-06,0.00152952631578947,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01333,8.6e-05,0,6.6e-05,1.7e-05,0,8e-06,9e-06,0.00152952631578947,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(55),
Otu00808,7.5e-05,0,3.4e-05,1.2e-05,0,5e-06,1e-05,0.0016145,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Acetivibrio(100),
Otu01012,7.5e-05,0,4.8e-05,1.2e-05,0,7e-06,1e-05,0.0016145,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01412,4.2e-05,0,2.5e-05,0,0,0,1.3e-05,0.00199890476190476,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu02260,0,0,0,3.2e-05,0,1.7e-05,1.3e-05,0.00199890476190476,Bacteria(100),Proteobacteria(57),Proteobacteria_unclassified(57),Proteobacteria_unclassified(57),Proteobacteria_unclassified(57),Proteobacteria_unclassified(57),
Otu01878,2e-06,0,2e-06,3.7e-05,0,2e-05,1.6e-05,0.00240297674418605,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01714,8.3e-05,0,8e-05,1.7e-05,0,1.7e-05,2.1e-05,0.00308222727272727,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01134,5e-06,0,4e-06,4.6e-05,0,3e-05,2.3e-05,0.003229,Bacteria(100),Proteobacteria(73),Proteobacteria_unclassified(73),Proteobacteria_unclassified(73),Proteobacteria_unclassified(73),Proteobacteria_unclassified(73),
Otu02872,4.1e-05,0,4.1e-05,0,0,0,2.3e-05,0.003229,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Roseburia(100),
Otu01006,7e-05,0,3.5e-05,1.2e-05,0,1.2e-05,2.4e-05,0.00329770212765957,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(97),Ruminococcaceae_unclassified(97),
Otu01626,6.3e-05,0,5.7e-05,9e-06,0,5e-06,3.1e-05,0.00417079166666667,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Roseburia(51),
Otu01391,7e-06,0,4e-06,4.9e-05,0,2.3e-05,3.3e-05,0.00434926530612245,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu02366,0,0,0,2.9e-05,0,1.8e-05,3.7e-05,0.00477892,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(87),
Otu01441,3.7e-05,0,3.7e-05,0,0,0,4.1e-05,0.00509188461538462,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu02617,3.7e-05,0,3.1e-05,0,0,0,4.1e-05,0.00509188461538462,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(98),
Otu01102,1.6e-05,0,7e-06,6.9e-05,0,2.7e-05,4.9e-05,0.00597060377358491,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(95),
Otu01120,5.4e-05,0,2.6e-05,6e-06,0,6e-06,5.6e-05,0.00669718518518519,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00859,2.3e-05,0,1.1e-05,8.1e-05,0,7e-05,7e-05,0.00818782142857143,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00913,1.1e-05,0,7e-06,5.8e-05,0,3.2e-05,7.1e-05,0.00818782142857143,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(99),Bacteroidetes_unclassified(99),Bacteroidetes_unclassified(99),Bacteroidetes_unclassified(99),
Otu01364,7e-06,0,5e-06,4.6e-05,0,2.2e-05,7.5e-05,0.00849736842105263,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00879,2.1e-05,0,1.2e-05,7.8e-05,0,4.4e-05,8.7e-05,0.009687,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00934,4.9e-05,0,2.2e-05,6e-06,0,4e-06,0.000149,0.0157744590163934,Bacteria(100),Bacteroidetes(100),Bacteroidia(58),Bacteroidales(58),Bacteroidales_unclassified(58),Bacteroidales_unclassified(58),
Otu01257,4.9e-05,0,3.3e-05,6e-06,0,6e-06,0.000149,0.0157744590163934,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Enterococcaceae(100),Enterococcus(100),
Otu01360,6.2e-05,0,6.2e-05,1.2e-05,0,9e-06,0.000149,0.0157744590163934,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01193,1.6e-05,0,9e-06,6.6e-05,0,3.7e-05,0.000161,0.0167699677419355,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(57),
Otu00937,8.3e-05,0,5.5e-05,2.3e-05,0,1.2e-05,0.000191,0.0195639411764706,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00953,5.5e-05,0,2.9e-05,9e-06,0,9e-06,0.000203,0.0195639411764706,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01934,3.3e-05,0,3.3e-05,0,0,0,0.000206,0.0195639411764706,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu02126,3.3e-05,0,3.3e-05,0,0,0,0.000206,0.0195639411764706,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(100),
Otu02832,3.3e-05,0,3.3e-05,0,0,0,0.000206,0.0195639411764706,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu03234,3.3e-05,0,3.3e-05,0,0,0,0.000206,0.0195639411764706,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01072,4.7e-05,0,2.6e-05,6e-06,0,4e-06,0.000241,0.0225562028985507,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),
Otu01227,5e-06,0,4e-06,3.7e-05,0,2e-05,0.000287,0.0240707272727273,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01276,4.1e-05,0,1.7e-05,3e-06,0,3e-06,0.000275,0.0240707272727273,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01508,5e-06,0,3e-06,3.7e-05,0,1.4e-05,0.000287,0.0240707272727273,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(96),Firmicutes_unclassified(96),Firmicutes_unclassified(96),Firmicutes_unclassified(96),
Otu01709,2e-06,0,2e-06,2.9e-05,0,1.7e-05,0.000274,0.0240707272727273,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(97),
Otu01723,4.1e-05,0,4.1e-05,3e-06,0,3e-06,0.000275,0.0240707272727273,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Aeromonadales(99),Succinivibrionaceae(99),Ruminobacter(99),
Otu01761,2e-06,0,2e-06,2.9e-05,0,2e-05,0.000274,0.0240707272727273,Bacteria(100),Bacteria_unclassified(71),Bacteria_unclassified(71),Bacteria_unclassified(71),Bacteria_unclassified(71),Bacteria_unclassified(71),
Otu02123,0,0,0,2.3e-05,0,1.8e-05,0.000285,0.0240707272727273,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02290,0,0,0,2.3e-05,0,1.8e-05,0.000285,0.0240707272727273,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00984,7.6e-05,0,3e-05,2e-05,0,1.1e-05,0.000296,0.024507282051282,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu01382,5.2e-05,0,4.1e-05,9e-06,0,6e-06,0.000314,0.0256685063291139,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Actinomycetales(100),Intrasporangiaceae(99),Ornithinimicrobium(63),
Otu01712,3.1e-05,0,1.5e-05,0,0,0,0.000374,0.0294547804878049,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu03130,3.1e-05,0,3.1e-05,0,0,0,0.000374,0.0294547804878049,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03296,3.1e-05,0,3.1e-05,0,0,0,0.000374,0.0294547804878049,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01080,3.7e-05,0,1e-05,3e-06,0,3e-06,0.000436,0.0331257411764706,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02097,3.7e-05,0,2.8e-05,3e-06,0,3e-06,0.000436,0.0331257411764706,Bacteria(100),Planctomycetes(100),Planctomycetia(100),Planctomycetales(100),Planctomycetaceae(100),Planctomycetaceae_unclassified(100),
Otu02383,3.7e-05,0,3.6e-05,3e-06,0,3e-06,0.000436,0.0331257411764706,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01247,2.1e-05,0,9e-06,6.9e-05,0,5.5e-05,0.00045,0.0337918604651163,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01229,3e-06,0,2e-06,3.2e-05,0,1.4e-05,0.000468,0.0343448181818182,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu02241,3e-06,0,3e-06,3.2e-05,0,1.9e-05,0.000468,0.0343448181818182,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00834,3.3e-05,0,1.9e-05,8.7e-05,0,4.7e-05,0.000611,0.0443352584269663,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu02980,2.8e-05,0,2.8e-05,0,0,0,0.000625,0.0443543956043956,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Veillonella(100),
Otu03375,2.8e-05,0,2.8e-05,0,0,0,0.000625,0.0443543956043956,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01282,4.2e-05,0,4.1e-05,6e-06,0,6e-06,0.000652,0.0453448817204301,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01616,5e-06,0,4e-06,3.5e-05,0,2.6e-05,0.000653,0.0453448817204301,Bacteria(100),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),
Otu01505,2e-06,0,2e-06,2.6e-05,0,2.6e-05,0.000694,0.0466859583333333,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01923,2e-06,0,2e-06,2.6e-05,0,2.6e-05,0.000694,0.0466859583333333,Bacteria(100),Bacteroidetes(100),Bacteroidia(98),Bacteroidales(98),Bacteroidales_unclassified(98),Bacteroidales_unclassified(98),
Otu01997,2.9e-05,0,2.8e-05,0,0,0,0.000694,0.0466859583333333,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00975,4.9e-05,0,2.5e-05,9e-06,0,6e-06,0.000797,0.0530621237113402,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00567,6.3e-05,0,4.7e-05,1.7e-05,0,1.3e-05,0.000956,0.06173848,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Megasphaera(100),
Otu00810,6.3e-05,0,3.8e-05,1.7e-05,0,1.7e-05,0.000956,0.06173848,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01277,6.3e-05,0,5e-05,1.7e-05,0,8e-06,0.000956,0.06173848,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00758,0.000164,0,3.2e-05,4.3e-05,0,1.7e-05,0.000999,0.0632504117647059,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Erysipelotrichaceae_unclassified(100),
Otu01576,0,0,0,8.9e-05,0,8.9e-05,0.000999,0.0632504117647059,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu01139,4.1e-05,0,3.9e-05,6e-06,0,4e-06,0.001034,0.0648307961165049,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu01461,2.6e-05,0,1.3e-05,0,0,0,0.00107,0.0651892452830189,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Schwartzia(100),
Otu01985,2.6e-05,0,2.6e-05,0,0,0,0.00107,0.0651892452830189,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02315,2.6e-05,0,2.6e-05,0,0,0,0.00107,0.0651892452830189,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(100),
Otu01206,3e-06,0,3e-06,2.9e-05,0,1.5e-05,0.001107,0.0668131401869159,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01162,1.5e-05,0,5e-06,5.5e-05,0,1.9e-05,0.001122,0.0670914444444444,Bacteria(100),Firmicutes(100),Clostridia(96),Clostridia_unclassified(95),Clostridia_unclassified(95),Clostridia_unclassified(95),
Otu01110,3.4e-05,0,2.1e-05,3e-06,0,3e-06,0.00123,0.0722121818181818,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(97),Prevotella(97),
Otu01408,3.4e-05,0,3.1e-05,3e-06,0,3e-06,0.00123,0.0722121818181818,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01091,4.7e-05,0,3.3e-05,9e-06,0,5e-06,0.001292,0.0751687927927928,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01549,7e-06,0,5e-06,3.7e-05,0,1.4e-05,0.001316,0.0758815,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00890,7.3e-05,0,2.7e-05,2.3e-05,0,1.5e-05,0.001377,0.0786961592920354,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01022,5.7e-05,0,2.3e-05,1.4e-05,0,8e-06,0.001433,0.0811781929824561,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01893,5e-06,0,3e-06,3.2e-05,0,1.7e-05,0.001466,0.0823254608695652,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Anaerorhabdus(100),
Otu01732,1.6e-05,0,1.6e-05,5.5e-05,0,5.5e-05,0.001535,0.0854571551724138,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(98),Proteobacteria_unclassified(98),Proteobacteria_unclassified(98),Proteobacteria_unclassified(98),
Otu01293,1.1e-05,0,7e-06,4.6e-05,0,4.3e-05,0.001596,0.0880937435897436,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00726,8e-05,0,4.4e-05,2.9e-05,0,1.8e-05,0.001669,0.0913423898305085,Bacteria(100),Bacteroidetes(100),Bacteroidia(98),Bacteroidales(98),Bacteroidales_unclassified(98),Bacteroidales_unclassified(98),
Otu01457,2e-06,0,2e-06,2.3e-05,0,1.1e-05,0.001743,0.0930272231404959,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01949,2e-06,0,2e-06,2.3e-05,0,1.2e-05,0.001743,0.0930272231404959,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu02517,2e-06,0,2e-06,2.3e-05,0,2.3e-05,0.001743,0.0930272231404959,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00757,7.5e-05,0,3.8e-05,2.6e-05,0,1.6e-05,0.001807,0.0956525081967213,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(91),Prevotellaceae_unclassified(91),
Otu01223,2.4e-05,0,1.3e-05,0,0,0,0.001878,0.097024992,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(94),Prevotellaceae_unclassified(94),
