OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu02097,0,0,0,3.7e-05,0,2.8e-05,4.1e-05,0.0061633488372093,Bacteria(100),Planctomycetes(100),Planctomycetia(100),Planctomycetales(100),Planctomycetaceae(100),Planctomycetaceae_unclassified(100),
Otu02383,0,0,0,3.7e-05,0,3.6e-05,4.1e-05,0.0061633488372093,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01179,0,0,0,3.9e-05,0,3.6e-05,4.2e-05,0.00617018181818182,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01148,6e-06,0,6e-06,5.4e-05,0,2.9e-05,5.6e-05,0.00804408888888889,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01913,3.7e-05,0,3.7e-05,3e-06,0,3e-06,8.1e-05,0.0113822608695652,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01750,2.6e-05,0,2.1e-05,0,0,0,0.000103,0.01331584,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu02539,2.6e-05,0,2.6e-05,0,0,0,0.000103,0.01331584,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02790,2.6e-05,0,1.5e-05,0,0,0,0.000103,0.01331584,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02801,2.6e-05,0,2.6e-05,0,0,0,0.000103,0.01331584,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01305,0,0,0,3.4e-05,0,3.4e-05,0.000117,0.0148291764705882,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00895,2.3e-05,0,2e-05,8.5e-05,0,5.7e-05,0.000127,0.0157870769230769,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu01257,6e-06,0,6e-06,4.9e-05,0,3.3e-05,0.000149,0.0181723773584906,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Enterococcaceae(100),Enterococcus(100),
Otu01181,3.5e-05,0,3.2e-05,3e-06,0,3e-06,0.000195,0.0225692203389831,Bacteria(100),Firmicutes(98),Firmicutes_unclassified(98),Firmicutes_unclassified(98),Firmicutes_unclassified(98),Firmicutes_unclassified(98),
Otu01233,9e-06,0,6e-06,5.4e-05,0,1.8e-05,0.000202,0.0225692203389831,Bacteria(100),Elusimicrobia(100),Elusimicrobia(100),Elusimicrobiales(100),Elusimicrobiaceae(100),Elusimicrobium(100),
Otu01934,0,0,0,3.3e-05,0,3.3e-05,0.000206,0.0225692203389831,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu02126,0,0,0,3.3e-05,0,3.3e-05,0.000206,0.0225692203389831,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(100),
Otu02832,0,0,0,3.3e-05,0,3.3e-05,0.000206,0.0225692203389831,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu03234,0,0,0,3.3e-05,0,3.3e-05,0.000206,0.0225692203389831,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00705,6e-06,0,6e-06,4.7e-05,0,3.2e-05,0.000241,0.0255380983606557,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu01072,6e-06,0,4e-06,4.7e-05,0,2.6e-05,0.000241,0.0255380983606557,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),
Otu01093,1.4e-05,0,7e-06,6.5e-05,0,2.7e-05,0.000261,0.0272113548387097,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01230,3e-06,0,3e-06,3.9e-05,0,3.9e-05,0.000267,0.0273950476190476,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01432,2.9e-05,0,1.8e-05,2e-06,0,2e-06,0.000274,0.027674,Bacteria(100),Chlamydiae(100),Chlamydiia(100),Chlamydiales(100),Chlamydiaceae(100),Chlamydophila(100),
Otu01731,3.7e-05,0,1.5e-05,5e-06,0,3e-06,0.000287,0.0281086060606061,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Roseburia(76),
Otu02555,2.3e-05,0,2.3e-05,0,0,0,0.000285,0.0281086060606061,Bacteria(100),Proteobacteria(94),Alphaproteobacteria(94),Alphaproteobacteria_unclassified(94),Alphaproteobacteria_unclassified(94),Alphaproteobacteria_unclassified(94),
Otu01372,9e-06,0,6e-06,5.2e-05,0,3.6e-05,0.000314,0.0302939701492537,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(98),Ruminococcaceae_unclassified(98),
Otu00921,0,0,0,3.1e-05,0,2.6e-05,0.000374,0.0345362285714286,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(100),
Otu03130,0,0,0,3.1e-05,0,3.1e-05,0.000374,0.0345362285714286,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu03296,0,0,0,3.1e-05,0,3.1e-05,0.000374,0.0345362285714286,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01017,6e-06,0,6e-06,4.6e-05,0,3.8e-05,0.000397,0.0361437746478873,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Allisonella(100),
Otu01626,1.4e-05,0,7e-06,6.3e-05,0,5.7e-05,0.000406,0.0364497777777778,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Roseburia(51),
Otu01269,7.5e-05,0,4.2e-05,2.4e-05,0,2e-05,0.00047,0.0405077333333333,Bacteria(100),Proteobacteria(100),Betaproteobacteria(100),Burkholderiales(100),Sutterellaceae(100),Parasutterella(100),
Otu02073,3.2e-05,0,2.6e-05,3e-06,0,2e-06,0.000468,0.0405077333333333,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(59),Firmicutes_unclassified(59),Firmicutes_unclassified(59),Firmicutes_unclassified(59),
Otu02404,3.2e-05,0,2.3e-05,3e-06,0,3e-06,0.000468,0.0405077333333333,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00702,1.4e-05,0,9e-06,6e-05,0,2.8e-05,0.00062,0.0486746987951807,Bacteria(100),Proteobacteria(73),Proteobacteria_unclassified(73),Proteobacteria_unclassified(73),Proteobacteria_unclassified(73),Proteobacteria_unclassified(73),
Otu00931,1.4e-05,0,1.4e-05,6e-05,0,4e-05,0.00062,0.0486746987951807,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01420,0,0,0,2.8e-05,0,1.7e-05,0.000625,0.0486746987951807,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01480,0,0,0,2.8e-05,0,2.1e-05,0.000625,0.0486746987951807,Bacteria(100),Bacteria_unclassified(88),Bacteria_unclassified(88),Bacteria_unclassified(88),Bacteria_unclassified(88),Bacteria_unclassified(88),
Otu02106,0,0,0,2.8e-05,0,2.3e-05,0.000625,0.0486746987951807,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02854,0,0,0,2.8e-05,0,2.3e-05,0.000625,0.0486746987951807,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu02980,0,0,0,2.8e-05,0,2.8e-05,0.000625,0.0486746987951807,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Veillonella(100),
Otu03375,0,0,0,2.8e-05,0,2.8e-05,0.000625,0.0486746987951807,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00822,6e-06,0,6e-06,4.4e-05,0,2.7e-05,0.000663,0.0487003636363636,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu01182,6e-06,0,4e-06,4.2e-05,0,1.2e-05,0.000652,0.0487003636363636,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01252,6e-06,0,4e-06,4.2e-05,0,1.8e-05,0.000652,0.0487003636363636,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu01893,3.5e-05,0,2.9e-05,5e-06,0,3e-06,0.000653,0.0487003636363636,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Anaerorhabdus(100),
Otu02079,6e-06,0,4e-06,4.4e-05,0,3.9e-05,0.000663,0.0487003636363636,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01552,0,0,0,2.9e-05,0,9e-06,0.000694,0.0492968791208791,Bacteria(100),Chloroflexi(100),Anaerolineae(98),Anaerolineales(98),Anaerolineaceae(98),Anaerolineaceae_unclassified(98),
Otu01997,0,0,0,2.9e-05,0,2.8e-05,0.000694,0.0492968791208791,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu03236,2.6e-05,0,1.5e-05,2e-06,0,2e-06,0.000694,0.0492968791208791,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01389,2e-05,0,2e-05,0,0,0,0.000791,0.055576347826087,Bacteria(100),Bacteria_unclassified(95),Bacteria_unclassified(95),Bacteria_unclassified(95),Bacteria_unclassified(95),Bacteria_unclassified(95),
Otu01070,5.8e-05,0,4.6e-05,1.6e-05,0,1.6e-05,0.000868,0.0603306666666667,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),
Otu00566,0,0,0,0.000263,1e-06,0.000159,0.000999,0.0686971914893617,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu01139,6e-06,0,6e-06,4.1e-05,0,3.9e-05,0.001034,0.0703555368421053,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu01985,0,0,0,2.6e-05,0,2.6e-05,0.00107,0.0713039175257732,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02195,0,0,0,2.6e-05,0,2.3e-05,0.00107,0.0713039175257732,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01637,2.9e-05,0,2.4e-05,3e-06,0,3e-06,0.001107,0.0730168163265306,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01299,4e-05,0,4e-05,8e-06,0,8e-06,0.001152,0.0752174545454545,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00963,2.9e-05,0,1.6e-05,8.3e-05,0,4.4e-05,0.001175,0.075952,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(100),
Otu01208,3e-06,0,3e-06,3.4e-05,0,2.6e-05,0.00123,0.07872,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01091,9e-06,0,5e-06,4.7e-05,0,3.3e-05,0.001292,0.0818773333333333,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00568,2e-05,0,2e-05,6.7e-05,0,2.4e-05,0.001392,0.0856941714285714,Bacteria(100),Verrucomicrobia(100),Verrucomicrobiae(100),Verrucomicrobiales(100),Verrucomicrobiaceae(100),Verrucomicrobiaceae_unclassified(100),
Otu00799,2e-05,0,1.5e-05,6.7e-05,0,3.4e-05,0.001392,0.0856941714285714,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(99),
Otu01382,1.2e-05,0,7e-06,5.2e-05,0,4.1e-05,0.001391,0.0856941714285714,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Actinomycetales(100),Intrasporangiaceae(99),Ornithinimicrobium(63),
Otu01533,3.2e-05,0,2.2e-05,5e-06,0,4e-06,0.001466,0.0893983396226415,Bacteria(100),Proteobacteria(99),Alphaproteobacteria(99),Alphaproteobacteria_unclassified(99),Alphaproteobacteria_unclassified(99),Alphaproteobacteria_unclassified(99),
Otu01171,6e-06,0,4e-06,3.9e-05,0,1.4e-05,0.001662,0.0994737777777778,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(99),Clostridiales_unclassified(99),Clostridiales_unclassified(99),
Otu01237,6e-06,0,6e-06,3.9e-05,0,2.8e-05,0.001662,0.0994737777777778,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Clostridium_XVIII(100),
Otu02414,2.3e-05,0,1.2e-05,2e-06,0,2e-06,0.001743,0.103364697247706,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02452,0,0,0,2.4e-05,0,2.3e-05,0.001878,0.110358109090909,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(75),
Otu01162,5.2e-05,0,1.6e-05,1.5e-05,0,5e-06,0.001919,0.111751495495495,Bacteria(100),Firmicutes(100),Clostridia(96),Clostridia_unclassified(95),Clostridia_unclassified(95),Clostridia_unclassified(95),
Otu01249,9e-06,0,5e-06,4.4e-05,0,2.8e-05,0.001958,0.113004571428571,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00893,1.4e-05,0,9e-06,5.4e-05,0,2.2e-05,0.002198,0.116828852459016,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Odoribacter(100),
Otu01261,3e-06,0,3e-06,3.3e-05,0,1.4e-05,0.002122,0.116828852459016,Bacteria(100),Firmicutes(90),Clostridia(77),Clostridiales(77),Clostridiales_unclassified(77),Clostridiales_unclassified(77),
Otu01499,1.4e-05,0,1.4e-05,5.5e-05,0,3.9e-05,0.002205,0.116828852459016,Bacteria(100),Proteobacteria(100),Alphaproteobacteria(100),Rhodospirillales(100),Rhodospirillaceae(100),Rhodospirillaceae_unclassified(100),
Otu01540,5.8e-05,0,2.4e-05,1.8e-05,0,7e-06,0.002114,0.116828852459016,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01714,3.2e-05,0,3.2e-05,8.3e-05,0,8e-05,0.002155,0.116828852459016,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01737,3e-06,0,3e-06,3.1e-05,0,2.9e-05,0.002057,0.116828852459016,Bacteria(100),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),
Otu01966,1.7e-05,0,1.5e-05,0,0,0,0.002194,0.116828852459016,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu02007,1.7e-05,0,1.7e-05,0,0,0,0.002194,0.116828852459016,Bacteria(100),Bacteroidetes(100),Bacteroidia(91),Bacteroidales(91),Prevotellaceae(69),Prevotellaceae_unclassified(69),
Otu02013,1.7e-05,0,1.7e-05,0,0,0,0.002194,0.116828852459016,Bacteria(100),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),
Otu02416,1.7e-05,0,1.2e-05,0,0,0,0.002194,0.116828852459016,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00712,4.6e-05,0,2.2e-05,1.3e-05,0,6e-06,0.002551,0.131917312,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
