OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu00834,2e-05,0,1.5e-05,8.7e-05,0,4.7e-05,0.000191,0.0241323333333333,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00891,1.7e-05,0,1.3e-05,8.1e-05,0,5.1e-05,0.000195,0.0241323333333333,Bacteria(100),Bacteria_unclassified(68),Bacteria_unclassified(68),Bacteria_unclassified(68),Bacteria_unclassified(68),Bacteria_unclassified(68),
Otu01115,1.4e-05,0,8e-06,7.5e-05,0,3.2e-05,0.000192,0.0241323333333333,Bacteria(100),Firmicutes(99),Clostridia(99),Clostridiales(99),Clostridiales_unclassified(99),Clostridiales_unclassified(99),
Otu01577,3.7e-05,0,1.5e-05,0,0,0,0.000244,0.0295399130434783,Bacteria(100),Verrucomicrobia(100),Opitutae(100),Puniceicoccales(100),Puniceicoccaceae(100),Cerasicoccus(97),
Otu00655,6.1e-05,0,3.8e-05,9e-06,0,6e-06,0.000277,0.0328215531914894,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Pasteurellales(100),Pasteurellaceae(100),Pasteurellaceae_unclassified(69),
Otu01123,1.7e-05,0,1e-05,7.8e-05,0,6.9e-05,0.000324,0.03759075,Bacteria(100),Firmicutes(91),Clostridia(91),Clostridiales(86),Clostridiales_unclassified(82),Clostridiales_unclassified(82),
Otu00405,6e-06,0,6e-06,5.2e-05,0,2.7e-05,0.000402,0.0456885306122449,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(100),
Otu01480,0,0,0,3.5e-05,0,2.6e-05,0.000488,0.0522629230769231,Bacteria(100),Bacteria_unclassified(88),Bacteria_unclassified(88),Bacteria_unclassified(88),Bacteria_unclassified(88),Bacteria_unclassified(88),
Otu02174,3.5e-05,0,3.5e-05,0,0,0,0.000488,0.0522629230769231,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu02462,3.5e-05,0,3.5e-05,0,0,0,0.000488,0.0522629230769231,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Butyricicoccus(100),
Otu01188,2e-05,0,8e-06,8.1e-05,0,4.4e-05,0.000508,0.0525511090909091,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01276,4.3e-05,0,3.5e-05,3e-06,0,3e-06,0.000519,0.0525511090909091,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01431,3e-06,0,3e-06,4.3e-05,0,4.3e-05,0.000519,0.0525511090909091,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01237,6e-06,0,6e-06,4.9e-05,0,2.7e-05,0.000728,0.072397,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Clostridium_XVIII(100),
Otu00664,7.8e-05,0,3.6e-05,2e-05,0,1.1e-05,0.000821,0.0788301551724138,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00690,7.8e-05,0,4.4e-05,2e-05,0,1.7e-05,0.000821,0.0788301551724138,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00151,0.001647,5e-06,0.000394,0.000436,0,0.000107,0.000999,0.0830362835820896,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(100),
Otu00352,0.000245,1e-06,0.00022,0,0,0,0.000999,0.0830362835820896,Bacteria(100),Fusobacteria(100),Fusobacteriia(100),Fusobacteriales(100),Fusobacteriaceae(100),Fusobacteriaceae_unclassified(100),
Otu00921,0,0,0,0.000112,0,6.9e-05,0.000999,0.0830362835820896,Bacteria(100),Spirochaetes(100),Spirochaetia(100),Spirochaetales(100),Spirochaetaceae(100),Treponema(100),
Otu01117,6.1e-05,0,3.1e-05,1.2e-05,0,1.2e-05,0.00091,0.0830362835820896,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01164,0.000127,0,9.6e-05,0,0,0,0.000999,0.0830362835820896,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Clostridium_XVIII(100),
Otu01576,0,0,0,8.9e-05,0,8.9e-05,0.000999,0.0830362835820896,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu01622,3.2e-05,0,1.3e-05,0,0,0,0.000976,0.0830362835820896,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02241,0,0,0,3.2e-05,0,1.9e-05,0.000976,0.0830362835820896,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu02404,3.2e-05,0,2.3e-05,0,0,0,0.000976,0.0830362835820896,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00859,2.3e-05,0,1.7e-05,8.1e-05,0,7e-05,0.001193,0.0977031911764706,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01044,6e-06,0,4e-06,4.6e-05,0,3.2e-05,0.001312,0.103379464788732,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(95),
Otu01134,6e-06,0,6e-06,4.6e-05,0,3e-05,0.001312,0.103379464788732,Bacteria(100),Proteobacteria(73),Proteobacteria_unclassified(73),Proteobacteria_unclassified(73),Proteobacteria_unclassified(73),Proteobacteria_unclassified(73),
Otu01159,2e-05,0,1.2e-05,7.5e-05,0,5.3e-05,0.001318,0.103379464788732,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(97),Firmicutes_unclassified(97),Firmicutes_unclassified(97),Firmicutes_unclassified(97),
Otu01462,9e-06,0,6e-06,5.2e-05,0,1.6e-05,0.001489,0.115170013888889,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00893,1.4e-05,0,9e-06,6.3e-05,0,2.3e-05,0.001513,0.115423246575342,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Odoribacter(100),
Otu01196,8.4e-05,0,3.6e-05,2.6e-05,0,2e-05,0.001658,0.124775702702703,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01522,2.9e-05,0,1.5e-05,0,0,0,0.001953,0.137674139240506,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01637,2.9e-05,0,2.4e-05,0,0,0,0.001953,0.137674139240506,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01869,2.9e-05,0,1.2e-05,0,0,0,0.001953,0.137674139240506,Bacteria(100),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),
Otu02303,0,0,0,2.9e-05,0,2e-05,0.001953,0.137674139240506,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02366,0,0,0,2.9e-05,0,1.8e-05,0.001953,0.137674139240506,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(87),
Otu00376,0.000147,0,3.4e-05,0.000447,0,8.4e-05,0.001998,0.139085775,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(58),Ruminococcaceae_unclassified(58),
Otu00792,1.7e-05,0,1.2e-05,6.6e-05,0,4.5e-05,0.002315,0.155799404761905,Bacteria(100),Proteobacteria(100),Alphaproteobacteria(100),Alphaproteobacteria_unclassified(100),Alphaproteobacteria_unclassified(100),Alphaproteobacteria_unclassified(100),
Otu00952,6e-06,0,4e-06,4.3e-05,0,3.1e-05,0.00235,0.155799404761905,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(100),Streptococcus(100),
Otu01182,6e-06,0,4e-06,4.3e-05,0,1.7e-05,0.00235,0.155799404761905,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01225,6e-06,0,4e-06,4.3e-05,0,3.8e-05,0.00235,0.155799404761905,Bacteria(100),Bacteroidetes(97),Bacteroidia(81),Bacteroidales(81),Bacteroidales_unclassified(80),Bacteroidales_unclassified(80),
Otu00676,8.1e-05,0,2.9e-05,2.6e-05,0,1.1e-05,0.002563,0.159053087912088,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu01006,5.5e-05,0,2.8e-05,1.2e-05,0,1.2e-05,0.002599,0.159053087912088,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(97),Ruminococcaceae_unclassified(97),
Otu01074,8.1e-05,0,2.6e-05,2.6e-05,0,1.2e-05,0.002563,0.159053087912088,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(95),Ruminococcaceae_unclassified(95),
Otu01167,9e-06,0,6e-06,4.9e-05,0,1.7e-05,0.002576,0.159053087912088,Bacteria(100),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),
Otu01168,9e-06,0,6e-06,4.9e-05,0,2e-05,0.002576,0.159053087912088,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu01212,1.4e-05,0,1e-05,6.1e-05,0,1.9e-05,0.002493,0.159053087912088,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01391,9e-06,0,6e-06,4.9e-05,0,2.3e-05,0.002576,0.159053087912088,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00102,0.003392,4.5e-05,0.001203,0.000133,0,5.5e-05,0.002997,0.18141622826087,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Anaerostipes(100),
Otu00950,3e-06,0,3e-06,3.5e-05,0,1.7e-05,0.003418,0.198279604166667,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu01040,3.5e-05,0,2.7e-05,3e-06,0,3e-06,0.003418,0.198279604166667,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(99),
Otu01181,3.5e-05,0,3.2e-05,3e-06,0,3e-06,0.003418,0.198279604166667,Bacteria(100),Firmicutes(98),Firmicutes_unclassified(98),Firmicutes_unclassified(98),Firmicutes_unclassified(98),Firmicutes_unclassified(98),
Otu01556,3e-06,0,3e-06,3.5e-05,0,1.5e-05,0.003418,0.198279604166667,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(83),Ruminococcaceae_unclassified(83),
Otu00200,2.6e-05,0,1.8e-05,0,0,0,0.003906,0.205212396226415,Bacteria(100),Verrucomicrobia(100),Verrucomicrobiae(100),Verrucomicrobiales(100),Verrucomicrobiaceae(100),Akkermansia(100),
Otu01131,2.6e-05,0,2.6e-05,0,0,0,0.003906,0.205212396226415,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu01357,2.6e-05,0,2.1e-05,0,0,0,0.003906,0.205212396226415,Bacteria(100),Fibrobacteres(100),Fibrobacteria(100),Fibrobacterales(100),Fibrobacteraceae(100),Fibrobacter(100),
Otu01619,2.6e-05,0,2.1e-05,0,0,0,0.003906,0.205212396226415,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(60),Proteobacteria_unclassified(60),Proteobacteria_unclassified(60),Proteobacteria_unclassified(60),
Otu01701,0,0,0,2.6e-05,0,1.2e-05,0.003906,0.205212396226415,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01923,0,0,0,2.6e-05,0,2.6e-05,0.003906,0.205212396226415,Bacteria(100),Bacteroidetes(100),Bacteroidia(98),Bacteroidales(98),Bacteroidales_unclassified(98),Bacteroidales_unclassified(98),
Otu02301,0,0,0,2.6e-05,0,2.3e-05,0.003906,0.205212396226415,Bacteria(100),Proteobacteria(100),Alphaproteobacteria(99),Alphaproteobacteria_unclassified(99),Alphaproteobacteria_unclassified(99),Alphaproteobacteria_unclassified(99),
Otu02539,2.6e-05,0,2.6e-05,0,0,0,0.003906,0.205212396226415,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu02801,2.6e-05,0,2.6e-05,0,0,0,0.003906,0.205212396226415,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu03236,2.6e-05,0,1.5e-05,0,0,0,0.003906,0.205212396226415,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu01008,1.4e-05,0,8e-06,5.8e-05,0,3.7e-05,0.004077,0.206053,Bacteria(100),Lentisphaerae(100),Lentisphaeria(100),Victivallales(100),Victivallaceae(100),Victivallis(100),
Otu01125,1.4e-05,0,7e-06,5.8e-05,0,2.6e-05,0.004077,0.206053,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01283,1.4e-05,0,8e-06,5.8e-05,0,2.4e-05,0.004077,0.206053,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01292,6e-06,0,4e-06,4e-05,0,3.2e-05,0.004181,0.206053,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu01299,4e-05,0,4e-05,6e-06,0,6e-06,0.004181,0.206053,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01470,6e-06,0,4e-06,4e-05,0,1.7e-05,0.004181,0.206053,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu01540,5.8e-05,0,2.4e-05,1.4e-05,0,7e-06,0.004077,0.206053,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu01049,1.2e-05,0,1.2e-05,5.2e-05,0,4.6e-05,0.004343,0.210314495652174,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01186,5.2e-05,0,2.9e-05,1.2e-05,0,5e-06,0.004343,0.210314495652174,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00204,0.001338,2.7e-05,0.000929,4.3e-05,0,3e-05,0.004995,0.235738601694915,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Ruminococcus2(100),
Otu00702,1.4e-05,0,9e-06,0.000162,0,5e-05,0.004995,0.235738601694915,Bacteria(100),Proteobacteria(73),Proteobacteria_unclassified(73),Proteobacteria_unclassified(73),Proteobacteria_unclassified(73),Proteobacteria_unclassified(73),
Otu00920,3e-06,0,3e-06,0.000138,0,5.9e-05,0.004995,0.235738601694915,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu01101,2e-05,0,1.5e-05,6.6e-05,0,5.2e-05,0.005222,0.242344316666667,Bacteria(100),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),
Otu01193,2e-05,0,1.3e-05,6.6e-05,0,3.7e-05,0.005222,0.242344316666667,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(57),
Otu00086,0.000845,3e-06,0.000305,0.003591,3.3e-05,0.001032,0.005994,0.273611360655738,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00858,2.6e-05,0,1.3e-05,7.5e-05,0,2.2e-05,0.005987,0.273611360655738,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Erysipelotrichaceae_unclassified(94),
